freq_Hz,anechoic_dB,inroom_dB,level_corr_dB,post_dsp_dB,room_gain_dB,room_hf_abs_dB,room_tf_dB,harman_target_dB,dsp_correction_dB,dsp_correction_smoothed_dB,woofer_dB,mid_dB,tweeter_dB
3830.15,-2.0151,-2.0151,-2.0151,-1.9650,0.0000,-0.0000,0.0000,-1.9350,0.0800,0.0500,-101.9743,-39.9042,-2.1266
3843.59,-2.0206,-2.0206,-2.0206,-1.9819,0.0000,-0.0000,0.0000,-1.9401,0.0806,0.0387,-102.0958,-40.0318,-2.1306
3857.08,-2.0263,-2.0263,-2.0263,-1.9997,0.0000,-0.0000,0.0000,-1.9452,0.0811,0.0267,-102.2174,-40.1644,-2.1347
3870.61,-2.0320,-2.0320,-2.0320,-2.0182,0.0000,-0.0000,0.0000,-1.9502,0.0817,0.0138,-102.3390,-40.2971,-2.1388
3884.20,-2.0376,-2.0376,-2.0376,-2.0376,0.0000,-0.0000,0.0000,-1.9553,0.0823,0.0001,-102.4605,-40.4297,-2.1429
3897.83,-2.0433,-2.0433,-2.0433,-2.0577,0.0000,-0.0000,0.0000,-1.9604,0.0829,-0.0144,-102.5821,-40.5625,-2.1470
3911.51,-2.0490,-2.0490,-2.0490,-2.0787,0.0000,-0.0000,0.0000,-1.9654,0.0836,-0.0297,-102.7036,-40.6953,-2.1512
3925.24,-2.0547,-2.0547,-2.0547,-2.1005,0.0000,-0.0000,0.0000,-1.9705,0.0842,-0.0458,-102.8252,-40.8281,-2.1554
3939.01,-2.0549,-2.0549,-2.0549,-2.1176,0.0000,-0.0000,0.0000,-1.9756,0.0794,-0.0627,-102.9468,-40.9610,-2.1541
3952.84,-2.0261,-2.0261,-2.0261,-2.1069,0.0000,-0.0000,0.0000,-1.9806,0.0454,-0.0808,-103.0683,-41.0940,-2.1234
3966.71,-1.9971,-1.9971,-1.9971,-2.0973,0.0000,-0.0000,0.0000,-1.9857,0.0114,-0.1002,-103.1899,-41.2270,-2.0926
3980.63,-1.9680,-1.9680,-1.9680,-2.0890,0.0000,-0.0000,0.0000,-1.9908,-0.0228,-0.1210,-103.3114,-41.3600,-2.0617
3994.60,-1.9388,-1.9388,-1.9388,-2.0819,0.0000,-0.0000,0.0000,-1.9959,-0.0571,-0.1431,-103.4330,-41.4932,-2.0307
4008.62,-1.9094,-1.9094,-1.9094,-2.0760,0.0000,-0.0000,0.0000,-2.0009,-0.0915,-0.1666,-103.5546,-41.6263,-1.9997
4022.68,-1.8799,-1.8799,-1.8799,-2.0714,0.0000,-0.0000,0.0000,-2.0060,-0.1261,-0.1915,-103.6761,-41.7596,-1.9685
4036.80,-1.8503,-1.8503,-1.8503,-2.0680,0.0000,-0.0000,0.0000,-2.0111,-0.1608,-0.2178,-103.7977,-41.8928,-1.9372
4050.97,-1.8205,-1.8205,-1.8205,-2.0659,0.0000,-0.0000,0.0000,-2.0161,-0.1956,-0.2454,-103.9193,-42.0262,-1.9058
4065.19,-1.7907,-1.7907,-1.7907,-2.0651,0.0000,-0.0000,0.0000,-2.0212,-0.2305,-0.2744,-104.0409,-42.1595,-1.8744
4079.45,-1.7607,-1.7607,-1.7607,-2.0655,0.0000,-0.0000,0.0000,-2.0263,-0.2656,-0.3049,-104.1624,-42.2922,-1.8428
4093.77,-1.7305,-1.7305,-1.7305,-2.0672,0.0000,-0.0000,0.0000,-2.0313,-0.3008,-0.3367,-104.2840,-42.4250,-1.8111
4108.14,-1.7003,-1.7003,-1.7003,-2.0702,0.0000,-0.0000,0.0000,-2.0364,-0.3362,-0.3699,-104.4056,-42.5578,-1.7794
4122.55,-1.6699,-1.6699,-1.6699,-2.0744,0.0000,-0.0000,0.0000,-2.0415,-0.3716,-0.4045,-104.5272,-42.6907,-1.7475
4137.02,-1.6394,-1.6394,-1.6394,-2.0799,0.0000,-0.0000,0.0000,-2.0465,-0.4072,-0.4406,-104.6487,-42.8237,-1.7155
4151.54,-1.6087,-1.6087,-1.6087,-2.0868,0.0000,-0.0000,0.0000,-2.0516,-0.4429,-0.4781,-104.7703,-42.9567,-1.6835
4166.11,-1.5779,-1.5779,-1.5779,-2.0949,0.0000,-0.0000,0.0000,-2.0567,-0.4787,-0.5170,-104.8919,-43.0897,-1.6513
4180.73,-1.5423,-1.5423,-1.5423,-2.0994,0.0000,-0.0000,0.0000,-2.0618,-0.5195,-0.5571,-105.0135,-43.2228,-1.6142
4195.40,-1.5031,-1.5031,-1.5031,-2.0989,0.0000,-0.0000,0.0000,-2.0668,-0.5637,-0.5958,-105.1350,-43.3559,-1.5736
4210.12,-1.4638,-1.4638,-1.4638,-2.0969,0.0000,-0.0000,0.0000,-2.0719,-0.6081,-0.6332,-105.2566,-43.4891,-1.5329
4224.90,-1.4243,-1.4243,-1.4243,-2.0934,0.0000,-0.0000,0.0000,-2.0770,-0.6527,-0.6691,-105.3782,-43.6224,-1.4920
4239.73,-1.3846,-1.3846,-1.3846,-2.0882,0.0000,-0.0000,0.0000,-2.0820,-0.6974,-0.7036,-105.4998,-43.7557,-1.4510
4254.61,-1.3448,-1.3448,-1.3448,-2.0815,0.0000,-0.0000,0.0000,-2.0871,-0.7423,-0.7367,-105.6214,-43.8890,-1.4099
4269.54,-1.3049,-1.3049,-1.3049,-2.0732,0.0000,-0.0000,0.0000,-2.0922,-0.7873,-0.7684,-105.7430,-44.0225,-1.3687
4284.52,-1.2647,-1.2647,-1.2647,-2.0633,0.0000,-0.0000,0.0000,-2.0972,-0.8325,-0.7986,-105.8645,-44.1559,-1.3273
4299.56,-1.2244,-1.2244,-1.2244,-2.0518,0.0000,-0.0000,0.0000,-2.1023,-0.8778,-0.8274,-105.9861,-44.2894,-1.2857
4314.65,-1.1840,-1.1840,-1.1840,-2.0388,0.0000,-0.0000,0.0000,-2.1074,-0.9233,-0.8547,-106.1077,-44.4262,-1.2441
4329.79,-1.1435,-1.1435,-1.1435,-2.0241,0.0000,-0.0000,0.0000,-2.1124,-0.9690,-0.8806,-106.2293,-44.5650,-1.2023
4344.98,-1.1027,-1.1027,-1.1027,-2.0078,0.0000,-0.0000,0.0000,-2.1175,-1.0148,-0.9051,-106.3509,-44.7039,-1.1603
4360.23,-1.0618,-1.0618,-1.0618,-1.9899,0.0000,-0.0000,0.0000,-2.1226,-1.0607,-0.9281,-106.4725,-44.8428,-1.1183
4375.53,-1.0208,-1.0208,-1.0208,-1.9703,0.0000,-0.0000,0.0000,-2.1276,-1.1069,-0.9496,-106.5941,-44.9819,-1.0760
4390.89,-0.9796,-0.9796,-0.9796,-1.9492,0.0000,-0.0000,0.0000,-2.1327,-1.1531,-0.9696,-106.7157,-45.1210,-1.0337
4406.30,-0.9382,-0.9382,-0.9382,-1.9264,0.0000,-0.0000,0.0000,-2.1378,-1.1996,-0.9882,-106.8373,-45.2602,-0.9912
4421.76,-0.8977,-0.8977,-0.8977,-1.9030,0.0000,-0.0000,0.0000,-2.1428,-1.2451,-1.0053,-106.9589,-45.3994,-0.9496
4437.28,-0.9150,-0.9150,-0.9150,-1.9359,0.0000,-0.0000,0.0000,-2.1479,-1.2329,-1.0209,-107.0804,-45.5387,-0.9662
4452.85,-0.9323,-0.9323,-0.9323,-1.9675,0.0000,-0.0000,0.0000,-2.1530,-1.2206,-1.0352,-107.2020,-45.6781,-0.9828
4468.48,-0.9497,-0.9497,-0.9497,-1.9978,0.0000,-0.0000,0.0000,-2.1580,-1.2083,-1.0480,-107.3236,-45.8176,-0.9995
4484.16,-0.9672,-0.9672,-0.9672,-2.0267,0.0000,-0.0000,0.0000,-2.1631,-1.1959,-1.0595,-107.4452,-45.9571,-1.0163
4499.90,-0.9847,-0.9847,-0.9847,-2.0543,0.0000,-0.0000,0.0000,-2.1682,-1.1834,-1.0696,-107.5668,-46.0967,-1.0331
4515.69,-1.0023,-1.0023,-1.0023,-2.0806,0.0000,-0.0000,0.0000,-2.1732,-1.1709,-1.0783,-107.6884,-46.2364,-1.0500
4531.54,-1.0199,-1.0199,-1.0199,-2.1055,0.0000,-0.0000,0.0000,-2.1783,-1.1584,-1.0856,-107.8100,-46.3761,-1.0670
4547.44,-1.0376,-1.0376,-1.0376,-2.1291,0.0000,-0.0000,0.0000,-2.1834,-1.1457,-1.0915,-107.9316,-46.5160,-1.0840
4563.40,-1.0554,-1.0554,-1.0554,-2.1514,0.0000,-0.0000,0.0000,-2.1884,-1.1330,-1.0960,-108.0532,-46.6557,-1.1011
4579.41,-1.0732,-1.0732,-1.0732,-2.1722,0.0000,-0.0000,0.0000,-2.1935,-1.1203,-1.0990,-108.1748,-46.7946,-1.1183
4595.49,-1.0910,-1.0910,-1.0910,-2.1917,0.0000,-0.0000,0.0000,-2.1986,-1.1075,-1.1007,-108.2964,-46.9336,-1.1355
4611.61,-1.1090,-1.1090,-1.1090,-2.2099,0.0000,-0.0000,0.0000,-2.2036,-1.0947,-1.1009,-108.4180,-47.0726,-1.1528
4627.80,-1.1269,-1.1269,-1.1269,-2.2266,0.0000,-0.0000,0.0000,-2.2087,-1.0817,-1.0997,-108.5396,-47.2118,-1.1702
4644.04,-1.1450,-1.1450,-1.1450,-2.2420,0.0000,-0.0000,0.0000,-2.2138,-1.0688,-1.0971,-108.6613,-47.3509,-1.1876
4660.34,-1.1631,-1.1631,-1.1631,-2.2560,0.0000,-0.0000,0.0000,-2.2188,-1.0557,-1.0930,-108.7829,-47.4902,-1.2051
4676.69,-1.1812,-1.1812,-1.1812,-2.2687,0.0000,-0.0000,0.0000,-2.2239,-1.0426,-1.0874,-108.9045,-47.6295,-1.2227
4693.10,-1.1940,-1.1940,-1.1940,-2.2745,0.0000,-0.0000,0.0000,-2.2290,-1.0349,-1.0805,-109.0261,-47.7689,-1.2349
4709.57,-1.2002,-1.2002,-1.2002,-2.2734,0.0000,-0.0000,0.0000,-2.2340,-1.0338,-1.0733,-109.1477,-47.9084,-1.2404
4726.10,-1.2063,-1.2063,-1.2063,-2.2721,0.0000,-0.0000,0.0000,-2.2391,-1.0328,-1.0657,-109.2693,-48.0479,-1.2460
4742.69,-1.2125,-1.2125,-1.2125,-2.2702,0.0000,-0.0000,0.0000,-2.2441,-1.0316,-1.0577,-109.3909,-48.1875,-1.2515
4759.33,-1.2187,-1.2187,-1.2187,-2.2678,0.0000,-0.0000,0.0000,-2.2492,-1.0305,-1.0491,-109.5125,-48.3272,-1.2571
4776.03,-1.2249,-1.2249,-1.2249,-2.2648,0.0000,-0.0000,0.0000,-2.2543,-1.0294,-1.0399,-109.6341,-48.4669,-1.2628
4792.80,-1.2311,-1.2311,-1.2311,-2.2614,0.0000,-0.0000,0.0000,-2.2593,-1.0282,-1.0302,-109.7557,-48.6067,-1.2684
4809.61,-1.2374,-1.2374,-1.2374,-2.2573,0.0000,-0.0000,0.0000,-2.2644,-1.0270,-1.0200,-109.8773,-48.7466,-1.2741
4826.49,-1.2436,-1.2436,-1.2436,-2.2528,0.0000,-0.0000,0.0000,-2.2695,-1.0258,-1.0092,-109.9990,-48.8866,-1.2798
4843.43,-1.2499,-1.2499,-1.2499,-2.2477,0.0000,-0.0000,0.0000,-2.2745,-1.0246,-0.9978,-110.1206,-49.0334,-1.2855
4860.43,-1.2563,-1.2563,-1.2563,-2.2421,0.0000,-0.0000,0.0000,-2.2796,-1.0233,-0.9859,-110.2422,-49.1843,-1.2912
4877.49,-1.2626,-1.2626,-1.2626,-2.2360,0.0000,-0.0000,0.0000,-2.2847,-1.0220,-0.9734,-110.3638,-49.3353,-1.2970
4894.60,-1.2690,-1.2690,-1.2690,-2.2293,0.0000,-0.0000,0.0000,-2.2897,-1.0207,-0.9603,-110.4854,-49.4864,-1.3028
4911.78,-1.2754,-1.2754,-1.2754,-2.2221,0.0000,-0.0000,0.0000,-2.2948,-1.0194,-0.9467,-110.6070,-49.6376,-1.3086
4929.02,-1.2818,-1.2818,-1.2818,-2.2144,0.0000,-0.0000,0.0000,-2.2999,-1.0181,-0.9326,-110.7287,-49.7889,-1.3145
4946.32,-1.2882,-1.2882,-1.2882,-2.2061,0.0000,-0.0000,0.0000,-2.3049,-1.0167,-0.9178,-110.8503,-49.9403,-1.3204
4963.68,-1.2946,-1.2946,-1.2946,-2.1972,0.0000,-0.0000,0.0000,-2.3100,-1.0153,-0.9026,-110.9719,-50.0918,-1.3263
4981.10,-1.3198,-1.3198,-1.3198,-2.2066,0.0000,-0.0000,0.0000,-2.3151,-0.9953,-0.8868,-111.0935,-50.2434,-1.3510
4998.58,-1.3476,-1.3476,-1.3476,-2.2186,0.0000,-0.0000,0.0000,-2.3201,-0.9725,-0.8709,-111.2151,-50.3952,-1.3784
5016.12,-1.3756,-1.3825,-1.3825,-2.2375,0.0000,-0.0070,-0.0070,-2.3252,-0.9426,-0.8549,-111.3368,-50.5471,-1.4059
5033.72,-1.4036,-1.4181,-1.4181,-2.2570,0.0000,-0.0145,-0.0145,-2.3302,-0.9121,-0.8389,-111.4584,-50.6990,-1.4335
5051.39,-1.4317,-1.4539,-1.4539,-2.2766,0.0000,-0.0221,-0.0221,-2.3353,-0.8815,-0.8227,-111.5800,-50.8511,-1.4612
5069.12,-1.4599,-1.4897,-1.4897,-2.2961,0.0000,-0.0297,-0.0297,-2.3404,-0.8507,-0.8064,-111.7016,-51.0033,-1.4890
5086.90,-1.4883,-1.5256,-1.5256,-2.3156,0.0000,-0.0373,-0.0373,-2.3454,-0.8199,-0.7900,-111.8232,-51.1556,-1.5169
5104.76,-1.5167,-1.5616,-1.5616,-2.3351,0.0000,-0.0449,-0.0449,-2.3505,-0.7889,-0.7736,-111.9449,-51.3080,-1.5449
5122.67,-1.5452,-1.5976,-1.5976,-2.3546,0.0000,-0.0525,-0.0525,-2.3556,-0.7579,-0.7570,-112.0665,-51.4603,-1.5730
5140.65,-1.5738,-1.6338,-1.6338,-2.3741,0.0000,-0.0600,-0.0600,-2.3606,-0.7268,-0.7403,-112.1881,-51.6112,-1.6012
5158.69,-1.6025,-1.6701,-1.6701,-2.3936,0.0000,-0.0676,-0.0676,-2.3657,-0.6956,-0.7235,-112.3097,-51.7622,-1.6295
5176.79,-1.6313,-1.7065,-1.7065,-2.4132,0.0000,-0.0752,-0.0752,-2.3708,-0.6643,-0.7067,-112.4314,-51.9133,-1.6580
5194.96,-1.6602,-1.7430,-1.7430,-2.4327,0.0000,-0.0828,-0.0828,-2.3758,-0.6328,-0.6897,-112.5530,-52.0645,-1.6865
5213.19,-1.6892,-1.7795,-1.7795,-2.4522,0.0000,-0.0904,-0.0904,-2.3809,-0.6013,-0.6726,-112.6746,-52.2159,-1.7151
5231.49,-1.7183,-1.8162,-1.8162,-2.4717,0.0000,-0.0979,-0.0979,-2.3859,-0.5697,-0.6555,-112.7963,-52.3673,-1.7438
5249.85,-1.7475,-1.8530,-1.8530,-2.4912,0.0000,-0.1055,-0.1055,-2.3910,-0.5380,-0.6382,-112.9179,-52.5188,-1.7727
5268.27,-1.7683,-1.8814,-1.8814,-2.5023,0.0000,-0.1131,-0.1131,-2.3961,-0.5146,-0.6209,-113.0395,-52.6705,-1.7931
5286.76,-1.7703,-1.8910,-1.8910,-2.4946,0.0000,-0.1207,-0.1207,-2.4011,-0.5102,-0.6037,-113.1611,-52.8223,-1.7947
5305.31,-1.7722,-1.9005,-1.9005,-2.4871,0.0000,-0.1283,-0.1283,-2.4062,-0.5057,-0.5866,-113.2828,-52.9741,-1.7962
5323.93,-1.7742,-1.9101,-1.9101,-2.4800,0.0000,-0.1358,-0.1358,-2.4113,-0.5012,-0.5700,-113.4044,-53.1261,-1.7978
5342.62,-1.7762,-1.9196,-1.9196,-2.4733,0.0000,-0.1434,-0.1434,-2.4163,-0.4967,-0.5537,-113.5260,-53.2782,-1.7993
5361.37,-1.7781,-1.9291,-1.9291,-2.4669,0.0000,-0.1510,-0.1510,-2.4214,-0.4922,-0.5378,-113.6477,-53.4304,-1.8009
5380.18,-1.7801,-1.9387,-1.9387,-2.4609,0.0000,-0.1586,-0.1586,-2.4264,-0.4877,-0.5222,-113.7693,-53.5828,-1.8025
5399.06,-1.7821,-1.9483,-1.9483,-2.4553,0.0000,-0.1662,-0.1662,-2.4315,-0.4833,-0.5071,-113.8909,-53.7352,-1.8041
5418.01,-1.7841,-1.9578,-1.9578,-2.4501,0.0000,-0.1738,-0.1738,-2.4366,-0.4788,-0.4923,-114.0126,-53.8877,-1.8057
5437.02,-1.7860,-1.9674,-1.9674,-2.4453,0.0000,-0.1813,-0.1813,-2.4416,-0.4743,-0.4779,-114.1342,-54.0392,-1.8073
5456.11,-1.7880,-1.9769,-1.9769,-2.4409,0.0000,-0.1889,-0.1889,-2.4467,-0.4698,-0.4639,-114.2558,-54.1902,-1.8089
5475.25,-1.7900,-1.9865,-1.9865,-2.4368,0.0000,-0.1965,-0.1965,-2.4518,-0.4653,-0.4503,-114.3775,-54.3414,-1.8105
5494.47,-1.7920,-1.9961,-1.9961,-2.4332,0.0000,-0.2041,-0.2041,-2.4568,-0.4608,-0.4371,-114.4991,-54.4926,-1.8122
5513.75,-1.7940,-2.0056,-2.0056,-2.4299,0.0000,-0.2117,-0.2117,-2.4619,-0.4562,-0.4243,-114.6208,-54.6439,-1.8138
5533.10,-1.7960,-2.0152,-2.0152,-2.4271,0.0000,-0.2192,-0.2192,-2.4669,-0.4517,-0.4119,-114.7424,-54.7954,-1.8155
5552.52,-1.7980,-2.0248,-2.0248,-2.4246,0.0000,-0.2268,-0.2268,-2.4720,-0.4472,-0.3998,-114.8640,-54.9469,-1.8171
5572.01,-1.8000,-2.0344,-2.0344,-2.4226,0.0000,-0.2344,-0.2344,-2.4771,-0.4427,-0.3882,-114.9857,-55.0986,-1.8188
5591.56,-1.8119,-2.0538,-2.0538,-2.4307,0.0000,-0.2420,-0.2420,-2.4821,-0.4283,-0.3769,-115.1073,-55.2503,-1.8304
5611.18,-1.8273,-2.0768,-2.0768,-2.4430,0.0000,-0.2496,-0.2496,-2.4872,-0.4104,-0.3662,-115.2289,-55.4022,-1.8455
5630.87,-1.8427,-2.0999,-2.0999,-2.4559,0.0000,-0.2571,-0.2571,-2.4923,-0.3924,-0.3561,-115.3506,-55.5542,-1.8607
5650.64,-1.8583,-2.1230,-2.1230,-2.4696,0.0000,-0.2647,-0.2647,-2.4973,-0.3743,-0.3466,-115.4722,-55.7063,-1.8759
5670.47,-1.8738,-2.1461,-2.1461,-2.4838,0.0000,-0.2723,-0.2723,-2.5024,-0.3562,-0.3377,-115.5939,-55.8585,-1.8912
5690.37,-1.8894,-2.1693,-2.1693,-2.4988,0.0000,-0.2799,-0.2799,-2.5074,-0.3381,-0.3294,-115.7155,-56.0108,-1.9066
5710.34,-1.9051,-2.1926,-2.1926,-2.5144,0.0000,-0.2875,-0.2875,-2.5125,-0.3199,-0.3218,-115.8372,-56.1633,-1.9220
5730.38,-1.9209,-2.2159,-2.2159,-2.5307,0.0000,-0.2951,-0.2951,-2.5176,-0.3017,-0.3148,-115.9588,-56.3158,-1.9374
5750.49,-1.9366,-2.2393,-2.2393,-2.5476,0.0000,-0.3026,-0.3026,-2.5226,-0.2834,-0.3084,-116.0804,-56.4651,-1.9530
5770.67,-1.9524,-2.2626,-2.2626,-2.5652,0.0000,-0.3102,-0.3102,-2.5277,-0.2650,-0.3026,-116.2021,-56.5984,-1.9685
5790.92,-1.9683,-2.2861,-2.2861,-2.5835,0.0000,-0.3178,-0.3178,-2.5327,-0.2467,-0.2975,-116.3237,-56.7317,-1.9842
5811.24,-1.9842,-2.3096,-2.3096,-2.6025,0.0000,-0.3254,-0.3254,-2.5378,-0.2282,-0.2929,-116.4454,-56.8651,-1.9999
5831.64,-2.0002,-2.3331,-2.3331,-2.6222,0.0000,-0.3330,-0.3330,-2.5429,-0.2098,-0.2891,-116.5670,-56.9985,-2.0156
5852.10,-2.0162,-2.3567,-2.3567,-2.6425,0.0000,-0.3405,-0.3405,-2.5479,-0.1912,-0.2858,-116.6887,-57.1320,-2.0314
5872.64,-2.0322,-2.3804,-2.3804,-2.6636,0.0000,-0.3481,-0.3481,-2.5530,-0.1726,-0.2832,-116.8103,-57.2655,-2.0473
5893.25,-2.0484,-2.4041,-2.4041,-2.6853,0.0000,-0.3557,-0.3557,-2.5581,-0.1540,-0.2812,-116.9320,-57.3991,-2.0632
5913.93,-2.0588,-2.4220,-2.4220,-2.7019,0.0000,-0.3633,-0.3633,-2.5631,-0.1411,-0.2799,-117.0536,-57.5327,-2.0734
5934.69,-2.0407,-2.4115,-2.4115,-2.6910,0.0000,-0.3709,-0.3709,-2.5682,-0.1567,-0.2795,-117.1753,-57.6663,-2.0550
5955.51,-2.0225,-2.4009,-2.4009,-2.6811,0.0000,-0.3784,-0.3784,-2.5732,-0.1723,-0.2802,-117.2969,-57.8000,-2.0366
5976.41,-2.0042,-2.3903,-2.3903,-2.6723,0.0000,-0.3860,-0.3860,-2.5783,-0.1880,-0.2820,-117.4186,-57.9338,-2.0181
5997.39,-1.9859,-2.3795,-2.3795,-2.6645,0.0000,-0.3936,-0.3936,-2.5834,-0.2038,-0.2849,-117.5402,-58.0676,-1.9996
6018.43,-1.9676,-2.3688,-2.3688,-2.6577,0.0000,-0.4012,-0.4012,-2.5884,-0.2197,-0.2889,-117.6619,-58.2014,-1.9810
6039.56,-1.9491,-2.3579,-2.3579,-2.6520,0.0000,-0.4088,-0.4088,-2.5935,-0.2356,-0.2941,-117.7835,-58.3353,-1.9623
6060.75,-1.9306,-2.3470,-2.3470,-2.6473,0.0000,-0.4164,-0.4164,-2.5985,-0.2516,-0.3003,-117.9052,-58.4692,-1.9436
6082.02,-1.9121,-2.3360,-2.3360,-2.6436,0.0000,-0.4239,-0.4239,-2.6036,-0.2676,-0.3076,-118.0268,-58.6032,-1.9248
6103.37,-1.8934,-2.3249,-2.3249,-2.6410,0.0000,-0.4315,-0.4315,-2.6087,-0.2837,-0.3161,-118.1485,-58.7286,-1.9059
6124.79,-1.8747,-2.3138,-2.3138,-2.6394,0.0000,-0.4391,-0.4391,-2.6137,-0.2999,-0.3256,-118.2701,-58.8501,-1.8870
6146.28,-1.8559,-2.3026,-2.3026,-2.6389,0.0000,-0.4467,-0.4467,-2.6188,-0.3162,-0.3363,-118.3918,-58.9717,-1.8680
6167.85,-1.8370,-2.2913,-2.2913,-2.6394,0.0000,-0.4543,-0.4543,-2.6238,-0.3326,-0.3481,-118.5134,-59.0932,-1.8490
6189.50,-1.8181,-2.2799,-2.2799,-2.6410,0.0000,-0.4618,-0.4618,-2.6289,-0.3490,-0.3611,-118.6351,-59.2147,-1.8298
6211.22,-1.7991,-2.2685,-2.2685,-2.6437,0.0000,-0.4694,-0.4694,-2.6340,-0.3654,-0.3752,-118.7567,-59.3363,-1.8107
6233.01,-1.7800,-2.2571,-2.2571,-2.6474,0.0000,-0.4770,-0.4770,-2.6390,-0.3820,-0.3904,-118.8784,-59.4578,-1.7914
6254.89,-1.7609,-2.2455,-2.2455,-2.6522,0.0000,-0.4846,-0.4846,-2.6441,-0.3986,-0.4067,-119.0000,-59.5793,-1.7721
6276.84,-1.7410,-2.2331,-2.2331,-2.6572,0.0000,-0.4922,-0.4922,-2.6492,-0.4160,-0.4240,-119.1217,-59.7009,-1.7520
6298.87,-1.7204,-2.2202,-2.2202,-2.6607,0.0000,-0.4997,-0.4997,-2.6542,-0.4340,-0.4406,-119.2433,-59.8224,-1.7313
6320.97,-1.6998,-2.2072,-2.2072,-2.6635,0.0000,-0.5073,-0.5073,-2.6593,-0.4521,-0.4563,-119.3650,-59.9440,-1.7105
6343.16,-1.6792,-2.1941,-2.1941,-2.6653,0.0000,-0.5149,-0.5149,-2.6643,-0.4703,-0.4713,-119.4867,-60.0655,-1.6896
6365.42,-1.6584,-2.1809,-2.1809,-2.6663,0.0000,-0.5225,-0.5225,-2.6694,-0.4885,-0.4854,-119.6083,-60.1871,-1.6687
6387.76,-1.6376,-2.1676,-2.1676,-2.6664,0.0000,-0.5301,-0.5301,-2.6745,-0.5068,-0.4988,-119.7300,-60.3086,-1.6477
6410.17,-1.6167,-2.1543,-2.1543,-2.6657,0.0000,-0.5377,-0.5377,-2.6795,-0.5252,-0.5114,-119.8516,-60.4302,-1.6266
6432.67,-1.5957,-2.1409,-2.1409,-2.6641,0.0000,-0.5452,-0.5452,-2.6846,-0.5436,-0.5231,-119.9733,-60.5517,-1.6055
6455.24,-1.5747,-2.1275,-2.1275,-2.6616,0.0000,-0.5528,-0.5528,-2.6896,-0.5622,-0.5341,-120.0949,-60.6767,-1.5843
6477.90,-1.5535,-2.1139,-2.1139,-2.6582,0.0000,-0.5604,-0.5604,-2.6947,-0.5807,-0.5443,-120.2166,-60.8160,-1.5630
6500.63,-1.5324,-2.1003,-2.1003,-2.6540,0.0000,-0.5680,-0.5680,-2.6998,-0.5994,-0.5536,-120.3383,-60.9554,-1.5417
6523.45,-1.5111,-2.0867,-2.0867,-2.6489,0.0000,-0.5756,-0.5756,-2.7048,-0.6181,-0.5622,-120.4599,-61.0948,-1.5202
6546.34,-1.4898,-2.0729,-2.0729,-2.6429,0.0000,-0.5831,-0.5831,-2.7099,-0.6370,-0.5699,-120.5816,-61.2342,-1.4987
6569.31,-1.4684,-2.0591,-2.0591,-2.6360,0.0000,-0.5907,-0.5907,-2.7149,-0.6558,-0.5769,-120.7032,-61.3738,-1.4772
6592.37,-1.4469,-2.0452,-2.0452,-2.6282,0.0000,-0.5983,-0.5983,-2.7200,-0.6748,-0.5830,-120.8249,-61.5134,-1.4555
6615.50,-1.4253,-2.0312,-2.0312,-2.6195,0.0000,-0.6059,-0.6059,-2.7251,-0.6939,-0.5883,-120.9466,-61.6530,-1.4338
6638.72,-1.4046,-2.0180,-2.0180,-2.6108,0.0000,-0.6135,-0.6135,-2.7301,-0.7121,-0.5927,-121.0682,-61.7927,-1.4129
6662.02,-1.4122,-2.0333,-2.0333,-2.6294,0.0000,-0.6210,-0.6210,-2.7352,-0.7019,-0.5962,-121.1899,-61.9325,-1.4204
6685.40,-1.4199,-2.0485,-2.0485,-2.6468,0.0000,-0.6286,-0.6286,-2.7402,-0.6917,-0.5983,-121.3116,-62.0724,-1.4280
6708.86,-1.4276,-2.0638,-2.0638,-2.6630,0.0000,-0.6362,-0.6362,-2.7453,-0.6814,-0.5992,-121.4332,-62.2123,-1.4356
6732.40,-1.4354,-2.0792,-2.0792,-2.6779,0.0000,-0.6438,-0.6438,-2.7503,-0.6712,-0.5987,-121.5549,-62.3523,-1.4432
6756.03,-1.4432,-2.0945,-2.0945,-2.6915,0.0000,-0.6514,-0.6514,-2.7554,-0.6609,-0.5970,-121.6765,-62.4924,-1.4509
6779.74,-1.4510,-2.1099,-2.1099,-2.7039,0.0000,-0.6590,-0.6590,-2.7605,-0.6506,-0.5940,-121.7982,-62.6325,-1.4586
6803.53,-1.4588,-2.1253,-2.1253,-2.7149,0.0000,-0.6665,-0.6665,-2.7655,-0.6402,-0.5896,-121.9199,-62.7727,-1.4663
6827.41,-1.4666,-2.1408,-2.1408,-2.7247,0.0000,-0.6741,-0.6741,-2.7706,-0.6298,-0.5840,-122.0415,-62.9129,-1.4740
6851.37,-1.4745,-2.1562,-2.1562,-2.7332,0.0000,-0.6817,-0.6817,-2.7756,-0.6194,-0.5770,-122.1632,-63.0483,-1.4818
6875.42,-1.4824,-2.1717,-2.1717,-2.7404,0.0000,-0.6893,-0.6893,-2.7807,-0.6090,-0.5687,-122.2849,-63.1817,-1.4896
6899.54,-1.4904,-2.1872,-2.1872,-2.7463,0.0000,-0.6969,-0.6969,-2.7858,-0.5986,-0.5591,-122.4065,-63.3152,-1.4974
6923.76,-1.4983,-2.2028,-2.2028,-2.7510,0.0000,-0.7044,-0.7044,-2.7908,-0.5881,-0.5482,-122.5282,-63.4487,-1.5053
