freq_Hz,woofer_mag_dB,woofer_phase_deg,mid_mag_dB,mid_phase_deg,tweeter_mag_dB,tweeter_phase_deg,sum_mag_dB,sum_phase_deg
419.354,-35.8602,60.2336,-0.3226,175.7441,-33.6865,115.5106,-0.2877,173.8194
421.878,-36.0654,59.8488,-0.3236,174.9421,-33.4824,115.0932,-0.2830,173.0145
424.418,-36.2706,59.4668,-0.3249,174.1398,-33.2783,114.6730,-0.2785,172.2086
426.972,-36.4760,59.0874,-0.3263,173.3371,-33.0744,114.2497,-0.2742,171.4017
429.542,-36.6814,58.7107,-0.3279,172.5342,-32.8706,113.8235,-0.2700,170.5938
432.128,-36.8869,58.3365,-0.3296,171.7308,-32.6669,113.3943,-0.2659,169.7848
434.729,-37.0924,57.9649,-0.3316,170.9269,-32.4633,112.9620,-0.2620,168.9746
437.346,-37.2981,57.5960,-0.3337,170.1226,-32.2598,112.5266,-0.2582,168.1632
439.978,-37.5037,57.2295,-0.3361,169.3177,-32.0564,112.0882,-0.2546,167.3506
442.627,-37.7095,56.8656,-0.3386,168.5123,-31.8532,111.6467,-0.2511,166.5367
445.291,-37.9153,56.5042,-0.3413,167.7063,-31.6501,111.2021,-0.2477,165.7215
447.971,-38.1212,56.1453,-0.3442,166.8996,-31.4471,110.7542,-0.2444,164.9049
450.668,-38.3272,55.7889,-0.3473,166.0922,-31.2442,110.3033,-0.2413,164.0870
453.380,-38.5332,55.4349,-0.3506,165.2840,-31.0415,109.8491,-0.2383,163.2675
456.109,-38.7392,55.0834,-0.3540,164.4751,-30.8389,109.3917,-0.2354,162.4466
458.855,-38.9453,54.7343,-0.3577,163.6653,-30.6365,108.9310,-0.2326,161.6242
461.617,-39.1515,54.3875,-0.3616,162.8546,-30.4342,108.4671,-0.2299,160.8002
464.395,-39.3577,54.0432,-0.3657,162.0431,-30.2320,107.9999,-0.2274,159.9745
467.191,-39.5640,53.7012,-0.3699,161.2306,-30.0300,107.5294,-0.2249,159.1472
470.003,-39.7704,53.3615,-0.3744,160.4170,-29.8282,107.0555,-0.2226,158.3181
472.832,-39.9768,53.0242,-0.3791,159.6025,-29.6265,106.5783,-0.2203,157.4873
475.678,-40.1832,52.6892,-0.3840,158.7868,-29.4249,106.0976,-0.2182,156.6547
478.541,-40.3897,52.3565,-0.3891,157.9700,-29.2236,105.6136,-0.2161,155.8203
481.421,-40.5962,52.0260,-0.3944,157.1521,-29.0223,105.1261,-0.2142,154.9839
484.319,-40.8028,51.6978,-0.4000,156.3329,-28.8213,104.6351,-0.2123,154.1457
487.234,-41.0094,51.3718,-0.4057,155.5125,-28.6204,104.1407,-0.2106,153.3054
490.167,-41.2161,51.0480,-0.4117,154.6908,-28.4198,103.6428,-0.2089,152.4631
493.118,-41.4228,50.7265,-0.4179,153.8678,-28.2193,103.1413,-0.2073,151.6187
496.086,-41.6296,50.4071,-0.4244,153.0433,-28.0189,102.6362,-0.2058,150.7723
499.072,-41.8363,50.0899,-0.4310,152.2175,-27.8188,102.1276,-0.2044,149.9236
502.076,-42.0432,49.7749,-0.4380,151.3902,-27.6189,101.6153,-0.2030,149.0728
505.098,-42.2501,49.4619,-0.4451,150.5614,-27.4192,101.0994,-0.2017,148.2197
508.138,-42.4570,49.1511,-0.4525,149.7310,-27.2196,100.5799,-0.2005,147.3643
511.197,-42.6639,48.8424,-0.4601,148.8991,-27.0203,100.0567,-0.1994,146.5065
514.274,-42.8709,48.5358,-0.4680,148.0655,-26.8212,99.5297,-0.1984,145.6464
517.370,-43.0779,48.2312,-0.4761,147.2303,-26.6223,98.9991,-0.1974,144.7839
520.484,-43.2850,47.9288,-0.4845,146.3934,-26.4237,98.4646,-0.1965,143.9189
523.617,-43.4921,47.6283,-0.4932,145.5547,-26.2252,97.9264,-0.1957,143.0513
526.768,-43.6992,47.3298,-0.5021,144.7142,-26.0270,97.3844,-0.1949,142.1813
529.939,-43.9064,47.0334,-0.5113,143.8720,-25.8291,96.8386,-0.1942,141.3086
533.129,-44.1135,46.7390,-0.5208,143.0278,-25.6313,96.2889,-0.1935,140.4332
536.338,-44.3208,46.4465,-0.5305,142.1818,-25.4339,95.7353,-0.1930,139.5552
539.566,-44.5280,46.1560,-0.5405,141.3338,-25.2366,95.1778,-0.1924,138.6745
542.814,-44.7353,45.8674,-0.5509,140.4838,-25.0397,94.6164,-0.1920,137.7909
546.082,-44.9426,45.5808,-0.5615,139.6319,-24.8430,94.0510,-0.1916,136.9046
549.369,-45.1499,45.2961,-0.5724,138.7778,-24.6465,93.4817,-0.1912,136.0154
552.675,-45.3573,45.0133,-0.5836,137.9217,-24.4504,92.9084,-0.1909,135.1233
556.002,-45.5647,44.7324,-0.5951,137.0634,-24.2545,92.3311,-0.1906,134.2283
559.349,-45.7721,44.4533,-0.6069,136.2030,-24.0589,91.7497,-0.1904,133.3302
562.716,-45.9796,44.1761,-0.6191,135.3404,-23.8637,91.1643,-0.1903,132.4292
566.103,-46.1870,43.9008,-0.6316,134.4755,-23.6687,90.5748,-0.1902,131.5251
569.510,-46.3945,43.6272,-0.6444,133.6084,-23.4740,89.9811,-0.1901,130.6179
572.938,-46.6020,43.3555,-0.6575,132.7389,-23.2796,89.3834,-0.1901,129.7075
576.387,-46.8096,43.0856,-0.6710,131.8671,-23.0856,88.7815,-0.1901,128.7940
579.856,-47.0171,42.8175,-0.6849,130.9929,-22.8918,88.1754,-0.1901,127.8772
583.347,-47.2247,42.5512,-0.6991,130.1163,-22.6985,87.5651,-0.1902,126.9572
586.858,-47.4323,42.2866,-0.7136,129.2373,-22.5054,86.9507,-0.1904,126.0339
590.390,-47.6400,42.0238,-0.7285,128.3558,-22.3127,86.3320,-0.1905,125.1073
593.944,-47.8476,41.7627,-0.7438,127.4717,-22.1204,85.7090,-0.1907,124.1773
597.519,-48.0553,41.5034,-0.7595,126.5851,-21.9284,85.0818,-0.1910,123.2440
601.116,-48.2630,41.2457,-0.7756,125.6960,-21.7368,84.4503,-0.1912,122.3071
604.734,-48.4707,40.9898,-0.7921,124.8042,-21.5455,83.8145,-0.1915,121.3668
608.374,-48.6784,40.7355,-0.8089,123.9098,-21.3547,83.1743,-0.1919,120.4231
612.036,-48.8861,40.4829,-0.8262,123.0127,-21.1642,82.5298,-0.1922,119.4757
615.720,-49.0939,40.2320,-0.8439,122.1130,-20.9741,81.8810,-0.1926,118.5249
619.426,-49.3017,39.9827,-0.8620,121.2105,-20.7845,81.2278,-0.1930,117.5704
623.155,-49.5095,39.7350,-0.8806,120.3052,-20.5952,80.5702,-0.1934,116.6123
626.906,-49.7173,39.4890,-0.8996,119.3972,-20.4064,79.9082,-0.1939,115.6505
630.679,-49.9251,39.2446,-0.9190,118.4863,-20.2180,79.2417,-0.1944,114.6851
634.475,-50.1330,39.0018,-0.9389,117.5727,-20.0301,78.5709,-0.1948,113.7160
638.294,-50.3408,38.7606,-0.9593,116.6561,-19.8426,77.8956,-0.1954,112.7431
642.136,-50.5487,38.5209,-0.9801,115.7367,-19.6555,77.2158,-0.1959,111.7665
646.002,-50.7566,38.2828,-1.0014,114.8144,-19.4689,76.5316,-0.1964,110.7861
649.890,-50.9645,38.0463,-1.0232,113.8892,-19.2828,75.8429,-0.1970,109.8019
653.802,-51.1724,37.8113,-1.0455,112.9610,-19.0972,75.1497,-0.1975,108.8138
657.737,-51.3804,37.5778,-1.0683,112.0298,-18.9121,74.4520,-0.1981,107.8220
661.696,-51.5883,37.3459,-1.0917,111.0956,-18.7275,73.7497,-0.1987,106.8263
665.679,-51.7963,37.1155,-1.1155,110.1585,-18.5434,73.0430,-0.1993,105.8267
669.686,-52.0042,36.8865,-1.1399,109.2183,-18.3598,72.3318,-0.1999,104.8232
673.717,-52.2122,36.6591,-1.1649,108.2751,-18.1768,71.6160,-0.2005,103.8158
677.772,-52.4202,36.4331,-1.1903,107.3288,-17.9942,70.8957,-0.2011,102.8045
681.852,-52.6282,36.2086,-1.2164,106.3794,-17.8123,70.1708,-0.2017,101.7893
685.956,-52.8363,35.9856,-1.2430,105.4270,-17.6309,69.4414,-0.2023,100.7701
690.085,-53.0443,35.7640,-1.2702,104.4714,-17.4501,68.7075,-0.2029,99.7470
694.239,-53.2523,35.5438,-1.2980,103.5128,-17.2698,67.9690,-0.2035,98.7199
698.418,-53.4604,35.3250,-1.3264,102.5510,-17.0902,67.2260,-0.2041,97.6889
702.622,-53.6684,35.1077,-1.3554,101.5861,-16.9111,66.4784,-0.2047,96.6539
706.851,-53.8765,34.8918,-1.3851,100.6181,-16.7327,65.7263,-0.2053,95.6150
711.106,-54.0846,34.6772,-1.4153,99.6469,-16.5548,64.9697,-0.2059,94.5721
715.386,-54.2927,34.4640,-1.4463,98.6725,-16.3777,64.2085,-0.2065,93.5253
719.692,-54.5008,34.2523,-1.4778,97.6951,-16.2011,63.4428,-0.2071,92.4745
724.024,-54.7089,34.0418,-1.5100,96.7144,-16.0252,62.6726,-0.2076,91.4198
728.382,-54.9171,33.8328,-1.5430,95.7306,-15.8500,61.8979,-0.2082,90.3611
732.766,-55.1252,33.6250,-1.5765,94.7437,-15.6755,61.1187,-0.2087,89.2985
737.177,-55.3333,33.4186,-1.6108,93.7536,-15.5016,60.3350,-0.2092,88.2320
741.614,-55.5415,33.2136,-1.6458,92.7603,-15.3285,59.5468,-0.2097,87.1617
746.078,-55.7496,33.0098,-1.6815,91.7640,-15.1560,58.7541,-0.2102,86.0874
750.569,-55.9578,32.8074,-1.7180,90.7644,-14.9843,57.9571,-0.2106,85.0093
755.087,-56.1660,32.6062,-1.7552,89.7618,-14.8133,57.1556,-0.2111,83.9274
759.632,-56.3742,32.4063,-1.7931,88.7560,-14.6431,56.3497,-0.2115,82.8416
764.204,-56.5823,32.2078,-1.8318,87.7471,-14.4736,55.5394,-0.2119,81.7521
768.804,-56.7905,32.0104,-1.8713,86.7351,-14.3049,54.7247,-0.2123,80.6588
773.432,-56.9988,31.8144,-1.9115,85.7201,-14.1369,53.9057,-0.2126,79.5618
778.088,-57.2070,31.6196,-1.9526,84.7019,-13.9698,53.0824,-0.2129,78.4611
782.771,-57.4152,31.4260,-1.9945,83.6807,-13.8034,52.2547,-0.2132,77.3568
787.483,-57.6234,31.2337,-2.0372,82.6565,-13.6379,51.4229,-0.2135,76.2489
792.223,-57.8316,31.0426,-2.0807,81.6293,-13.4731,50.5868,-0.2137,75.1373
796.991,-58.0399,30.8527,-2.1250,80.5991,-13.3093,49.7465,-0.2139,74.0223
801.789,-58.2481,30.6640,-2.1702,79.5660,-13.1462,48.9020,-0.2141,72.9038
806.615,-58.4564,30.4765,-2.2163,78.5299,-12.9841,48.0534,-0.2142,71.7818
811.470,-58.6646,30.2902,-2.2633,77.4909,-12.8228,47.2007,-0.2143,70.6565
816.354,-58.8729,30.1051,-2.3111,76.4490,-12.6623,46.3439,-0.2143,69.5278
821.268,-59.0812,29.9212,-2.3599,75.4043,-12.5028,45.4831,-0.2144,68.3959
826.212,-59.2894,29.7384,-2.4095,74.3568,-12.3442,44.6184,-0.2143,67.2608
831.185,-59.4977,29.5568,-2.4601,73.3065,-12.1865,43.7497,-0.2143,66.1225
836.188,-59.7060,29.3763,-2.5116,72.2535,-12.0297,42.8772,-0.2142,64.9812
841.221,-59.9143,29.1970,-2.5641,71.1978,-11.8739,42.0007,-0.2140,63.8368
846.285,-60.1226,29.0188,-2.6175,70.1394,-11.7190,41.1206,-0.2139,62.6895
851.379,-60.3309,28.8418,-2.6718,69.0784,-11.5651,40.2366,-0.2137,61.5393
856.503,-60.5392,28.6658,-2.7272,68.0149,-11.4121,39.3490,-0.2134,60.3863
861.659,-60.7475,28.4910,-2.7835,66.9488,-11.2601,38.4578,-0.2131,59.2306
866.845,-60.9558,28.3173,-2.8409,65.8803,-11.1092,37.5630,-0.2127,58.0723
872.063,-61.1641,28.1447,-2.8992,64.8093,-10.9592,36.6647,-0.2123,56.9114
877.312,-61.3725,27.9731,-2.9586,63.7360,-10.8102,35.7629,-0.2119,55.7480
882.593,-61.5808,27.8027,-3.0190,62.6604,-10.6623,34.8577,-0.2114,54.5822
887.906,-61.7891,27.6333,-3.0804,61.5825,-10.5154,33.9492,-0.2109,53.4142
893.250,-61.9974,27.4650,-3.1429,60.5025,-10.3696,33.0375,-0.2103,52.2439
898.627,-62.2058,27.2977,-3.2065,59.4203,-10.2248,32.1226,-0.2097,51.0716
904.036,-62.4141,27.1315,-3.2711,58.3360,-10.0811,31.2045,-0.2090,49.8972
909.477,-62.6225,26.9664,-3.3368,57.2497,-9.9384,30.2834,-0.2083,48.7210
914.952,-62.8308,26.8022,-3.4036,56.1615,-9.7969,29.3593,-0.2075,47.5429
920.459,-63.0392,26.6391,-3.4715,55.0714,-9.6564,28.4323,-0.2067,46.3631
926.000,-63.2475,26.4771,-3.5405,53.9795,-9.5171,27.5024,-0.2059,45.1817
931.573,-63.4559,26.3160,-3.6106,52.8859,-9.3788,26.5699,-0.2050,43.9988
937.181,-63.6643,26.1560,-3.6819,51.7906,-9.2417,25.6346,-0.2040,42.8146
942.822,-63.8726,25.9969,-3.7543,50.6937,-9.1057,24.6968,-0.2030,41.6291
948.497,-64.0810,25.8389,-3.8278,49.5953,-8.9709,23.7564,-0.2020,40.4424
954.206,-64.2894,25.6818,-3.9025,48.4955,-8.8372,22.8136,-0.2009,39.2547
959.950,-64.4978,25.5257,-3.9783,47.3943,-8.7046,21.8685,-0.1997,38.0660
965.728,-64.7061,25.3707,-4.0553,46.2918,-8.5733,20.9212,-0.1985,36.8766
971.541,-64.9145,25.2165,-4.1335,45.1882,-8.4430,19.9716,-0.1973,35.6865
977.389,-65.1229,25.0634,-4.2128,44.0834,-8.3140,19.0200,-0.1960,34.4958
983.272,-65.3313,24.9111,-4.2933,42.9776,-8.1862,18.0665,-0.1947,33.3046
989.191,-65.5397,24.7599,-4.3751,41.8709,-8.0595,17.1110,-0.1933,32.1132
995.145,-65.7481,24.6096,-4.4580,40.7633,-7.9340,16.1537,-0.1919,30.9215
1001.135,-65.9565,24.4602,-4.5421,39.6550,-7.8098,15.1948,-0.1905,29.7298
1007.161,-66.1649,24.3118,-4.6275,38.5460,-7.6867,14.2342,-0.1890,28.5382
1013.223,-66.3733,24.1642,-4.7140,37.4364,-7.5649,13.2721,-0.1875,27.3467
1019.322,-66.5817,24.0176,-4.8018,36.3263,-7.4443,12.3087,-0.1859,26.1556
1025.458,-66.7901,23.8719,-4.8908,35.2158,-7.3249,11.3439,-0.1843,24.9648
1031.630,-66.9985,23.7272,-4.9811,34.1050,-7.2067,10.3779,-0.1827,23.7747
1037.840,-67.2069,23.5833,-5.0725,32.9940,-7.0897,9.4108,-0.1810,22.5853
1044.087,-67.4153,23.4403,-5.1652,31.8829,-6.9740,8.4427,-0.1793,21.3967
1050.371,-67.6237,23.2982,-5.2592,30.7718,-6.8596,7.4736,-0.1775,20.2091
1056.694,-67.8322,23.1570,-5.3544,29.6608,-6.7463,6.5038,-0.1757,19.0225
1063.054,-68.0406,23.0166,-5.4508,28.5499,-6.6344,5.5333,-0.1739,17.8372
1069.453,-68.2490,22.8772,-5.5485,27.4393,-6.5236,4.5622,-0.1721,16.6532
1075.890,-68.4574,22.7385,-5.6474,26.3291,-6.4141,3.5906,-0.1702,15.4708
1082.366,-68.6658,22.6008,-5.7476,25.2194,-6.3059,2.6186,-0.1683,14.2899
1088.881,-68.8743,22.4639,-5.8490,24.1102,-6.1989,1.6463,-0.1664,13.1108
1095.436,-69.0827,22.3279,-5.9517,23.0017,-6.0931,0.6738,-0.1644,11.9335
1102.029,-69.2911,22.1927,-6.0557,381.8940,-5.9886,359.7013,-0.1624,10.7583
1108.663,-69.4996,22.0583,-6.1608,380.7871,-5.8854,358.7288,-0.1604,9.5851
1115.336,-69.7080,21.9248,-6.2673,379.6812,-5.7834,357.7565,-0.1584,8.4143
1122.049,-69.9164,21.7921,-6.3750,378.5764,-5.6827,356.7843,-0.1564,7.2457
1128.803,-70.1249,21.6602,-6.4839,377.4728,-5.5832,355.8126,-0.1543,6.0797
1135.598,-70.3333,21.5291,-6.5941,376.3704,-5.4849,354.8413,-0.1522,4.9163
1142.433,-70.5417,21.3989,-6.7056,375.2693,-5.3879,353.8705,-0.1501,3.7557
1149.310,-70.7502,21.2694,-6.8183,374.1698,-5.2922,352.9004,-0.1480,2.5979
1156.228,-70.9586,21.1407,-6.9322,373.0718,-5.1977,351.9310,-0.1459,1.4431
1163.187,-71.1671,21.0129,-7.0474,371.9755,-5.1044,350.9626,-0.1438,0.2914
1170.189,-71.3755,20.8858,-7.1638,370.8809,-5.0124,349.9951,-0.1417,-0.8572
1177.233,-71.5840,20.7595,-7.2814,369.7882,-4.9216,349.0286,-0.1395,-2.0023
1184.319,-71.7924,20.6340,-7.4003,368.6974,-4.8320,348.0634,-0.1374,-3.1441
1191.447,-72.0009,20.5093,-7.5204,367.6087,-4.7436,347.0994,-0.1352,-4.2823
1198.619,-72.2093,20.3853,-7.6417,366.5221,-4.6565,346.1367,-0.1330,-5.4169
1205.834,-72.4178,20.2621,-7.7642,365.4377,-4.5706,345.1756,-0.1309,-6.5477
1213.092,-72.6262,20.1397,-7.8880,364.3557,-4.4859,344.2160,-0.1287,-7.6746
1220.394,-72.8347,20.0180,-8.0129,363.2761,-4.4024,343.2581,-0.1266,-8.7976
1227.740,-73.0431,19.8970,-8.1391,362.1990,-4.3201,342.3019,-0.1244,-9.9165
1235.130,-73.2516,19.7769,-8.2664,361.1244,-4.2390,341.3476,-0.1222,-11.0313
1242.564,-73.4601,19.6574,-8.3950,360.0526,-4.1590,340.3952,-0.1201,-12.1418
1250.044,-73.6685,19.5387,-8.5247,358.9836,-4.0803,339.4449,-0.1180,-13.2480
1257.568,-73.8770,19.4207,-8.6556,357.9174,-4.0027,338.4967,-0.1158,-14.3497
1265.138,-74.0854,19.3034,-8.7876,356.8541,-3.9263,337.5507,-0.1137,-15.4469
1272.753,-74.2939,19.1869,-8.9208,355.7939,-3.8511,336.6070,-0.1116,-16.5395
1280.414,-74.5024,19.0710,-9.0552,354.7367,-3.7770,335.6657,-0.1095,-17.6275
1288.121,-74.7108,18.9559,-9.1907,353.6828,-3.7040,334.7269,-0.1074,-18.7106
1295.874,-74.9193,18.8415,-9.3274,352.6321,-3.6322,333.7906,-0.1053,-19.7889
1303.675,-75.1278,18.7278,-9.4651,351.5848,-3.5615,332.8570,-0.1032,-20.8623
1311.522,-75.3362,18.6148,-9.6040,350.5409,-3.4919,331.9261,-0.1012,-21.9308
1319.416,-75.5447,18.5025,-9.7440,349.5005,-3.4235,330.9980,-0.0991,-22.9941
1327.358,-75.7532,18.3908,-9.8851,348.4636,-3.3561,330.0728,-0.0971,-24.0523
1335.348,-75.9616,18.2799,-10.0273,347.4304,-3.2898,329.1505,-0.0951,-25.1054
1343.385,-76.1701,18.1696,-10.1706,346.4009,-3.2246,328.2312,-0.0931,-26.1531
1351.472,-76.3786,18.0600,-10.3149,345.3751,-3.1605,327.3151,-0.0911,-27.1956
1359.606,-76.5870,17.9511,-10.4603,344.3532,-3.0974,326.4021,-0.0892,-28.2327
1367.790,-76.7955,17.8429,-10.6068,343.3352,-3.0354,325.4923,-0.0873,-29.2644
1376.023,-77.0040,17.7353,-10.7543,342.3211,-2.9744,324.5859,-0.0854,-30.2906
1384.306,-77.2125,17.6283,-10.9028,341.3111,-2.9145,323.6828,-0.0835,-31.3113
1392.638,-77.4209,17.5221,-11.0524,340.3052,-2.8555,322.7831,-0.0816,-32.3264
1401.021,-77.6294,17.4164,-11.2029,339.3034,-2.7976,321.8870,-0.0798,-33.3359
1409.454,-77.8379,17.3114,-11.3545,338.3058,-2.7407,320.9943,-0.0780,-34.3398
1417.938,-78.0464,17.2071,-11.5070,337.3124,-2.6848,320.1053,-0.0762,-35.3379
1426.473,-78.2548,17.1034,-11.6606,336.3234,-2.6298,319.2200,-0.0744,-36.3303
1435.059,-78.4633,17.0003,-11.8150,335.3387,-2.5758,318.3383,-0.0727,-37.3170
1443.697,-78.6718,16.8979,-11.9705,334.3584,-2.5228,317.4605,-0.0710,-38.2979
1452.387,-78.8803,16.7961,-12.1269,333.3825,-2.4707,316.5864,-0.0693,-39.2729
1461.129,-79.0888,16.6949,-12.2842,332.4111,-2.4196,315.7162,-0.0676,-40.2421
1469.924,-79.2972,16.5943,-12.4425,331.4443,-2.3693,314.8500,-0.0660,-41.2055
1478.772,-79.5057,16.4944,-12.6016,330.4820,-2.3200,313.9877,-0.0644,-42.1629
1487.673,-79.7142,16.3950,-12.7617,329.5244,-2.2716,313.1294,-0.0628,-43.1144
1496.628,-79.9227,16.2963,-12.9226,328.5713,-2.2240,312.2751,-0.0612,-44.0600
1505.636,-80.1312,16.1981,-13.0844,327.6230,-2.1774,311.4249,-0.0597,-44.9996
1514.699,-80.3396,16.1006,-13.2471,326.6794,-2.1316,310.5788,-0.0582,-45.9333
1523.816,-80.5481,16.0036,-13.4106,325.7405,-2.0866,309.7369,-0.0567,-46.8610
1532.989,-80.7566,15.9073,-13.5750,324.8064,-2.0425,308.8992,-0.0553,-47.7827
1542.216,-80.9651,15.8115,-13.7402,323.8772,-1.9992,308.0657,-0.0538,-48.6984
1551.499,-81.1736,15.7163,-13.9062,322.9527,-1.9568,307.2364,-0.0524,-49.6081
1560.838,-81.3821,15.6217,-14.0731,322.0331,-1.9151,306.4114,-0.0511,-50.5118
1570.233,-81.5905,15.5277,-14.2407,321.1184,-1.8743,305.5907,-0.0497,-51.4095
1579.685,-81.7990,15.4342,-14.4091,320.2086,-1.8342,304.7744,-0.0484,-52.3012
1589.193,-82.0075,15.3413,-14.5783,319.3037,-1.7949,303.9624,-0.0471,-53.1869
1598.759,-82.2160,15.2490,-14.7482,318.4038,-1.7563,303.1548,-0.0459,-54.0666
1608.382,-82.4245,15.1572,-14.9189,317.5088,-1.7185,302.3516,-0.0446,-54.9403
1618.063,-82.6330,15.0660,-15.0903,316.6189,-1.6815,301.5528,-0.0434,-55.8080
1627.803,-82.8415,14.9754,-15.2625,315.7339,-1.6451,300.7585,-0.0422,-56.6698
1637.601,-83.0500,14.8853,-15.4354,314.8539,-1.6095,299.9686,-0.0411,-57.5255
1647.458,-83.2584,14.7957,-15.6089,313.9789,-1.5746,299.1831,-0.0399,-58.3753
1657.375,-83.4669,14.7067,-15.7832,313.1089,-1.5404,298.4022,-0.0388,-59.2192
1667.351,-83.6754,14.6183,-15.9581,312.2440,-1.5068,297.6257,-0.0378,-60.0571
1677.387,-83.8839,14.5304,-16.1337,311.3841,-1.4739,296.8538,-0.0367,-60.8891
1687.484,-84.0924,14.4430,-16.3100,310.5293,-1.4417,296.0863,-0.0357,-61.7151
1697.641,-84.3009,14.3561,-16.4869,309.6795,-1.4102,295.3234,-0.0347,-62.5353
1707.859,-84.5094,14.2698,-16.6645,308.8348,-1.3792,294.5650,-0.0337,-63.3496
1718.139,-84.7179,14.1840,-16.8427,307.9951,-1.3489,293.8112,-0.0327,-64.1581
1728.481,-84.9264,14.0987,-17.0215,307.1605,-1.3193,293.0619,-0.0318,-64.9607
1738.885,-85.1349,14.0139,-17.2009,306.3310,-1.2902,292.3171,-0.0308,-65.7576
1749.352,-85.3433,13.9296,-17.3809,305.5065,-1.2617,291.5769,-0.0300,-66.5486
1759.882,-85.5518,13.8459,-17.5615,304.6871,-1.2338,290.8412,-0.0291,-67.3339
1770.475,-85.7603,13.7627,-17.7427,303.8727,-1.2065,290.1100,-0.0282,-68.1134
1781.132,-85.9688,13.6799,-17.9244,303.0634,-1.1797,289.3834,-0.0274,-68.8872
1791.853,-86.1773,13.5977,-18.1067,302.2591,-1.1535,288.6614,-0.0266,-69.6553
1802.639,-86.3858,13.5160,-18.2895,301.4598,-1.1278,287.9438,-0.0258,-70.4178
1813.489,-86.5943,13.4347,-18.4729,300.6656,-1.1027,287.2308,-0.0250,-71.1746
1824.405,-86.8028,13.3540,-18.6568,299.8763,-1.0781,286.5223,-0.0243,-71.9259
1835.387,-87.0113,13.2737,-18.8412,299.0921,-1.0540,285.8184,-0.0236,-72.6715
1846.434,-87.2198,13.1940,-19.0261,298.3129,-1.0305,285.1189,-0.0229,-73.4116
1857.548,-87.4283,13.1147,-19.2116,297.5387,-1.0074,284.4240,-0.0222,-74.1462
1868.729,-87.6368,13.0359,-19.3975,296.7694,-0.9848,283.7336,-0.0215,-74.8753
1879.978,-87.8453,12.9576,-19.5838,296.0052,-0.9627,283.0476,-0.0208,-75.5989
1891.294,-88.0538,12.8797,-19.7707,295.2458,-0.9410,282.3661,-0.0202,-76.3171
1902.678,-88.2623,12.8023,-19.9580,294.4914,-0.9199,281.6891,-0.0196,-77.0299
1914.131,-88.4708,12.7254,-20.1458,293.7419,-0.8991,281.0165,-0.0190,-77.7374
1925.652,-88.6792,12.6490,-20.3340,292.9974,-0.8789,280.3484,-0.0184,-78.4395
1937.243,-88.8877,12.5730,-20.5226,292.2577,-0.8590,279.6847,-0.0178,-79.1364
1948.904,-89.0962,12.4975,-20.7117,291.5228,-0.8396,279.0254,-0.0173,-79.8279
1960.635,-89.3047,12.4224,-20.9012,290.7929,-0.8206,278.3705,-0.0168,-80.5143
1972.436,-89.5132,12.3478,-21.0911,290.0677,-0.8020,277.7199,-0.0162,-81.1955
1984.309,-89.7217,12.2736,-21.2814,289.3474,-0.7838,277.0738,-0.0157,-81.8715
1996.253,-89.9302,12.1999,-21.4721,288.6319,-0.7660,276.4320,-0.0152,-82.5423
2008.269,-90.1387,12.1267,-21.6632,287.9211,-0.7486,275.7945,-0.0148,-83.2081
2020.357,-90.3472,12.0538,-21.8547,287.2152,-0.7316,275.1613,-0.0143,-83.8689
2032.518,-90.5557,11.9815,-22.0465,286.5139,-0.7149,274.5324,-0.0138,-84.5246
2044.752,-90.7642,11.9095,-22.2387,285.8174,-0.6986,273.9078,-0.0134,-85.1753
2057.060,-90.9727,11.8380,-22.4313,285.1255,-0.6827,273.2875,-0.0130,-85.8211
2069.442,-91.1812,11.7669,-22.6242,284.4383,-0.6671,272.6714,-0.0126,-86.4620
2081.899,-91.3897,11.6963,-22.8174,283.7558,-0.6519,272.0595,-0.0122,-87.0980
2094.430,-91.5982,11.6261,-23.0110,283.0779,-0.6369,271.4518,-0.0118,-87.7292
2107.037,-91.8067,11.5563,-23.2049,282.4046,-0.6224,270.8483,-0.0114,-88.3555
2119.720,-92.0152,11.4869,-23.3992,281.7359,-0.6081,270.2490,-0.0110,-88.9771
2132.479,-92.2237,11.4179,-23.5937,281.0717,-0.5942,269.6538,-0.0107,-89.5940
2145.315,-92.4322,11.3494,-23.7886,280.4121,-0.5805,269.0627,-0.0103,-90.2062
2158.228,-92.6407,11.2813,-23.9838,279.7569,-0.5672,268.4757,-0.0100,-90.8137
2171.219,-92.8492,11.2136,-24.1792,279.1063,-0.5542,267.8927,-0.0097,-91.4166
2184.288,-93.0577,11.1463,-24.3750,278.4601,-0.5414,267.3138,-0.0094,-92.0149
2197.436,-93.2662,11.0794,-24.5710,277.8183,-0.5290,266.7390,-0.0091,-92.6086
2210.663,-93.4747,11.0129,-24.7674,277.1810,-0.5168,266.1681,-0.0088,-93.1979
2223.969,-93.6832,10.9468,-24.9639,276.5480,-0.5049,265.6012,-0.0085,-93.7826
2237.356,-93.8917,10.8811,-25.1608,275.9194,-0.4932,265.0383,-0.0082,-94.3629
2250.823,-94.1002,10.8158,-25.3579,275.2951,-0.4819,264.4793,-0.0079,-94.9389
2264.371,-94.3087,10.7509,-25.5553,274.6751,-0.4707,263.9242,-0.0077,-95.5104
2278.001,-94.5172,10.6864,-25.7529,274.0594,-0.4599,263.3730,-0.0074,-96.0776
2291.713,-94.7257,10.6223,-25.9508,273.4480,-0.4492,262.8257,-0.0072,-96.6405
