freq_Hz,woofer_dB,mid_dB,tweeter_dB,sum_dB
114.48,-5.0113,-15.3243,-115.3812,-2.6988
114.88,-5.0353,-15.2089,-115.2247,-2.6900
115.28,-5.0596,-15.0938,-115.0682,-2.6811
115.69,-5.0842,-14.9788,-114.9115,-2.6721
116.09,-5.1091,-14.8642,-114.7546,-2.6629
116.50,-5.1343,-14.7497,-114.5977,-2.6537
116.91,-5.1598,-14.6355,-114.4406,-2.6443
117.32,-5.1856,-14.5216,-114.2834,-2.6348
117.73,-5.2118,-14.4079,-114.1261,-2.6251
118.14,-5.2382,-14.2944,-113.9687,-2.6153
118.56,-5.2650,-14.1812,-113.8111,-2.6054
118.97,-5.2921,-14.0683,-113.6534,-2.5953
119.39,-5.3196,-13.9556,-113.4956,-2.5852
119.81,-5.3473,-13.8432,-113.3376,-2.5748
120.23,-5.3754,-13.7319,-113.1796,-2.5646
120.65,-5.4038,-13.6211,-113.0214,-2.5543
121.08,-5.4326,-13.5105,-112.8640,-2.5439
121.50,-5.4616,-13.4002,-112.7082,-2.5333
121.93,-5.4911,-13.2902,-112.5523,-2.5226
122.36,-5.5208,-13.1805,-112.3962,-2.5117
122.78,-5.5509,-13.0710,-112.2401,-2.5007
123.22,-5.5813,-12.9618,-112.0838,-2.4895
123.65,-5.6121,-12.8529,-111.9274,-2.4782
124.08,-5.6432,-12.7442,-111.7709,-2.4668
124.52,-5.6747,-12.6358,-111.6143,-2.4552
124.95,-5.7065,-12.5278,-111.4576,-2.4434
125.39,-5.7387,-12.4200,-111.3007,-2.4315
125.83,-5.7712,-12.3124,-111.1437,-2.4194
126.27,-5.8041,-12.2052,-110.9866,-2.4072
126.72,-5.8373,-12.0983,-110.8293,-2.3948
127.16,-5.8709,-11.9943,-110.6719,-2.3832
127.61,-5.9048,-11.8949,-110.5144,-2.3728
128.06,-5.9392,-11.7958,-110.3568,-2.3623
128.51,-5.9738,-11.6971,-110.1961,-2.3517
128.96,-6.0089,-11.5986,-110.0344,-2.3410
129.41,-6.0443,-11.5005,-109.8725,-2.3302
129.86,-6.0800,-11.4027,-109.7105,-2.3193
130.32,-6.1162,-11.3052,-109.5484,-2.3082
130.78,-6.1527,-11.2081,-109.3861,-2.2970
131.24,-6.1896,-11.1113,-109.2236,-2.2858
131.70,-6.2269,-11.0148,-109.0611,-2.2744
132.16,-6.2645,-10.9186,-108.8983,-2.2629
132.62,-6.3025,-10.8228,-108.7355,-2.2512
133.09,-6.3409,-10.7273,-108.5725,-2.2395
133.55,-6.3797,-10.6322,-108.4093,-2.2276
134.02,-6.4188,-10.5374,-108.2460,-2.2156
134.49,-6.4583,-10.4429,-108.0826,-2.2035
134.97,-6.4983,-10.3600,-107.9190,-2.1956
135.44,-6.5386,-10.2788,-107.7552,-2.1882
135.91,-6.5793,-10.1979,-107.5882,-2.1808
136.39,-6.6203,-10.1174,-107.4084,-2.1734
136.87,-6.6618,-10.0373,-107.2283,-2.1660
137.35,-6.7037,-9.9576,-107.0481,-2.1585
137.83,-6.7459,-9.8783,-106.8676,-2.1510
138.32,-6.7885,-9.7994,-106.6870,-2.1435
138.80,-6.8316,-9.7209,-106.5061,-2.1360
139.29,-6.8750,-9.6427,-106.3250,-2.1284
139.78,-6.9188,-9.5650,-106.1437,-2.1209
140.27,-6.9630,-9.4876,-105.9622,-2.1133
140.76,-7.0076,-9.4106,-105.7805,-2.1057
141.25,-7.0527,-9.3341,-105.5986,-2.0980
141.75,-7.0981,-9.2579,-105.4165,-2.0904
142.25,-7.1439,-9.1821,-105.2342,-2.0827
142.75,-7.1901,-9.1068,-105.0516,-2.0750
143.25,-7.2367,-9.0318,-104.8689,-2.0673
143.75,-7.2837,-8.9572,-104.6859,-2.0596
144.26,-7.3311,-8.8831,-104.5012,-2.0518
144.76,-7.3789,-8.8093,-104.3153,-2.0440
145.27,-7.4271,-8.7359,-104.1293,-2.0362
145.78,-7.4757,-8.6630,-103.9430,-2.0284
146.29,-7.5248,-8.5904,-103.7565,-2.0206
146.80,-7.5742,-8.5182,-103.5697,-2.0127
147.32,-7.6240,-8.4465,-103.3827,-2.0048
147.84,-7.6742,-8.3751,-103.1955,-1.9969
148.36,-7.7249,-8.3042,-103.0081,-1.9890
148.88,-7.7759,-8.2336,-102.8204,-1.9811
149.40,-7.8274,-8.1635,-102.6325,-1.9731
149.92,-7.8792,-8.0938,-102.4444,-1.9651
150.45,-7.9315,-8.0244,-102.2560,-1.9571
150.98,-7.9841,-7.9555,-102.0675,-1.9491
151.51,-8.0372,-7.8924,-101.8786,-1.9438
152.04,-8.0907,-7.8302,-101.6896,-1.9388
152.57,-8.1445,-7.7685,-101.4995,-1.9338
153.11,-8.1988,-7.7071,-101.2974,-1.9288
153.64,-8.2535,-7.6462,-101.0950,-1.9239
154.18,-8.3086,-7.5857,-100.8923,-1.9189
154.73,-8.3641,-7.5256,-100.6894,-1.9141
155.27,-8.4200,-7.4660,-100.4862,-1.9092
155.81,-8.4763,-7.4068,-100.2826,-1.9044
156.36,-8.5331,-7.3480,-100.0788,-1.8996
156.91,-8.5902,-7.2896,-99.8747,-1.8949
157.46,-8.6477,-7.2317,-99.6703,-1.8902
158.01,-8.7056,-7.1742,-99.4657,-1.8855
158.57,-8.7639,-7.1171,-99.2607,-1.8808
159.12,-8.8227,-7.0604,-99.0554,-1.8762
159.68,-8.8818,-7.0042,-98.8499,-1.8716
160.24,-8.9413,-6.9482,-98.6441,-1.8670
160.80,-9.0013,-6.8924,-98.4379,-1.8623
161.37,-9.0616,-6.8371,-98.2315,-1.8576
161.93,-9.1223,-6.7822,-98.0239,-1.8530
162.50,-9.1835,-6.7277,-97.8152,-1.8484
163.07,-9.2450,-6.6736,-97.6062,-1.8438
163.65,-9.3069,-6.6200,-97.3968,-1.8392
164.22,-9.3692,-6.5668,-97.1872,-1.8347
164.80,-9.4319,-6.5139,-96.9772,-1.8302
165.37,-9.4950,-6.4615,-96.7670,-1.8258
165.95,-9.5585,-6.4095,-96.5564,-1.8213
166.54,-9.6224,-6.3580,-96.3455,-1.8170
167.12,-9.6867,-6.3068,-96.1343,-1.8126
167.71,-9.7514,-6.2560,-95.9228,-1.8083
168.30,-9.8165,-6.2057,-95.7110,-1.8040
168.89,-9.8819,-6.1558,-95.4988,-1.7998
169.48,-9.9477,-6.1062,-95.2864,-1.7955
170.07,-10.0140,-6.0512,-95.0736,-1.7877
170.67,-10.0806,-5.9962,-94.8605,-1.7797
171.27,-10.1476,-5.9416,-94.6471,-1.7716
171.87,-10.2149,-5.8873,-94.4490,-1.7636
172.47,-10.2827,-5.8335,-94.2519,-1.7555
173.08,-10.3508,-5.7800,-94.0546,-1.7474
173.69,-10.4193,-5.7270,-93.8570,-1.7392
174.30,-10.4882,-5.6742,-93.6592,-1.7311
174.91,-10.5574,-5.6219,-93.4611,-1.7229
175.52,-10.6271,-5.5699,-93.2627,-1.7147
176.14,-10.6971,-5.5184,-93.0641,-1.7065
176.76,-10.7675,-5.4671,-92.8652,-1.6983
177.38,-10.8382,-5.4163,-92.6660,-1.6900
178.00,-10.9093,-5.3658,-92.4666,-1.6818
178.62,-10.9808,-5.3157,-92.2669,-1.6735
179.25,-11.0526,-5.2660,-92.0669,-1.6652
179.88,-11.1248,-5.2111,-91.8666,-1.6533
180.51,-11.1974,-5.1503,-91.6661,-1.6370
181.15,-11.2703,-5.0898,-91.4653,-1.6206
181.78,-11.3436,-5.0295,-91.2757,-1.6041
182.42,-11.4172,-4.9696,-91.1076,-1.5875
183.06,-11.4912,-4.9101,-90.9394,-1.5708
183.70,-11.5655,-4.8508,-90.7710,-1.5539
184.35,-11.6402,-4.7918,-90.6024,-1.5370
184.99,-11.7153,-4.7332,-90.4337,-1.5199
185.64,-11.7907,-4.6748,-90.2648,-1.5026
186.29,-11.8664,-4.6168,-90.0957,-1.4853
186.95,-11.9425,-4.5590,-89.9265,-1.4678
187.60,-12.0189,-4.5016,-89.7571,-1.4502
188.26,-12.0956,-4.4444,-89.5876,-1.4325
188.92,-12.1727,-4.3876,-89.4179,-1.4147
189.59,-12.2502,-4.3310,-89.2480,-1.3968
190.25,-12.3279,-4.2747,-89.0779,-1.3787
190.92,-12.4060,-4.2309,-88.9077,-1.3692
191.59,-12.4845,-4.1878,-88.7373,-1.3600
192.26,-12.5632,-4.1449,-88.5668,-1.3508
192.94,-12.6423,-4.1025,-88.3895,-1.3416
193.61,-12.7217,-4.0603,-88.2102,-1.3323
194.29,-12.8014,-4.0184,-88.0307,-1.3231
194.97,-12.8815,-3.9769,-87.8510,-1.3138
195.66,-12.9618,-3.9357,-87.6711,-1.3045
196.35,-13.0425,-3.8948,-87.4910,-1.2953
197.03,-13.1235,-3.8543,-87.3107,-1.2860
197.73,-13.2048,-3.8140,-87.1302,-1.2766
198.42,-13.2864,-3.7741,-86.9494,-1.2673
199.12,-13.3683,-3.7344,-86.7685,-1.2580
199.81,-13.4506,-3.6951,-86.5874,-1.2486
200.52,-13.5331,-3.6561,-86.4060,-1.2393
201.22,-13.6159,-3.6174,-86.2245,-1.2299
201.93,-13.6991,-3.5874,-86.0427,-1.2269
202.63,-13.7825,-3.5670,-85.8608,-1.2311
203.35,-13.8662,-3.5470,-85.6786,-1.2355
204.06,-13.9503,-3.5273,-85.4932,-1.2399
204.78,-14.0346,-3.5080,-85.2964,-1.2445
205.49,-14.1192,-3.4891,-85.0993,-1.2492
206.22,-14.2041,-3.4705,-84.9020,-1.2540
206.94,-14.2892,-3.4522,-84.7044,-1.2589
207.67,-14.3747,-3.4343,-84.5065,-1.2639
208.39,-14.4604,-3.4168,-84.3083,-1.2691
209.13,-14.5464,-3.3996,-84.1099,-1.2744
209.86,-14.6327,-3.3827,-83.9112,-1.2798
210.60,-14.7193,-3.3662,-83.7123,-1.2853
211.33,-14.8061,-3.3500,-83.5130,-1.2909
212.08,-14.8933,-3.3342,-83.3136,-1.2967
212.82,-14.9806,-3.3187,-83.1138,-1.3026
213.57,-15.0683,-3.3035,-82.9138,-1.3086
214.32,-15.1562,-3.2817,-82.7134,-1.3092
215.07,-15.2444,-3.2602,-82.5129,-1.3098
215.82,-15.3328,-3.2390,-82.3120,-1.3105
216.58,-15.4215,-3.2181,-82.1085,-1.3113
217.34,-15.5104,-3.1975,-81.9034,-1.3122
218.10,-15.5996,-3.1772,-81.6981,-1.3131
218.87,-15.6891,-3.1572,-81.4924,-1.3141
219.64,-15.7788,-3.1375,-81.2865,-1.3152
220.41,-15.8687,-3.1181,-81.0802,-1.3163
221.18,-15.9589,-3.0990,-80.8737,-1.3175
221.96,-16.0494,-3.0801,-80.6669,-1.3188
222.74,-16.1400,-3.0616,-80.4598,-1.3202
223.52,-16.2310,-3.0433,-80.2523,-1.3216
224.30,-16.3221,-3.0253,-80.0446,-1.3231
225.09,-16.4135,-3.0076,-79.8366,-1.3247
225.88,-16.5051,-2.9902,-79.6283,-1.3264
226.67,-16.5970,-2.9637,-79.4196,-1.3204
227.47,-16.6891,-2.9284,-79.2107,-1.3069
228.27,-16.7814,-2.8933,-79.0015,-1.2933
229.07,-16.8739,-2.8585,-78.7936,-1.2797
229.87,-16.9667,-2.8238,-78.6063,-1.2660
230.68,-17.0597,-2.7893,-78.4188,-1.2523
231.49,-17.1529,-2.7550,-78.2311,-1.2385
232.30,-17.2463,-2.7210,-78.0432,-1.2247
233.12,-17.3400,-2.6871,-77.8550,-1.2109
233.93,-17.4338,-2.6534,-77.6666,-1.1970
234.75,-17.5279,-2.6199,-77.4780,-1.1830
235.58,-17.6222,-2.5866,-77.2891,-1.1690
236.41,-17.7166,-2.5535,-77.1000,-1.1549
237.23,-17.8113,-2.5206,-76.9107,-1.1408
238.07,-17.9062,-2.4879,-76.7211,-1.1267
238.90,-18.0013,-2.4554,-76.5313,-1.1125
239.74,-18.0966,-2.4232,-76.3413,-1.0985
240.58,-18.1921,-2.4091,-76.1510,-1.0997
241.43,-18.2878,-2.3952,-75.9605,-1.1011
242.27,-18.3837,-2.3816,-75.7698,-1.1025
243.12,-18.4798,-2.3682,-75.5957,-1.1039
243.98,-18.5761,-2.3551,-75.4383,-1.1055
244.83,-18.6726,-2.3421,-75.2809,-1.1071
245.69,-18.7692,-2.3295,-75.1233,-1.1088
246.56,-18.8661,-2.3170,-74.9656,-1.1105
247.42,-18.9631,-2.3048,-74.8078,-1.1123
248.29,-19.0603,-2.2928,-74.6499,-1.1142
249.16,-19.1577,-2.2810,-74.4918,-1.1162
250.03,-19.2553,-2.2695,-74.3337,-1.1182
250.91,-19.3531,-2.2582,-74.1754,-1.1203
251.79,-19.4510,-2.2471,-74.0169,-1.1225
252.68,-19.5491,-2.2363,-73.8584,-1.1247
253.56,-19.6474,-2.2256,-73.6997,-1.1270
254.45,-19.7459,-2.2086,-73.5409,-1.1236
255.35,-19.8445,-2.1858,-73.3820,-1.1149
256.24,-19.9433,-2.1633,-73.2229,-1.1063
257.14,-20.0422,-2.1409,-73.0637,-1.0977
258.04,-20.1414,-2.1187,-72.8806,-1.0890
258.95,-20.2407,-2.0966,-72.6956,-1.0804
259.86,-20.3401,-2.0748,-72.5104,-1.0718
260.77,-20.4397,-2.0531,-72.3250,-1.0631
261.69,-20.5395,-2.0315,-72.1394,-1.0545
262.60,-20.6394,-2.0101,-71.9535,-1.0459
263.53,-20.7395,-1.9889,-71.7674,-1.0372
264.45,-20.8398,-1.9679,-71.5811,-1.0286
265.38,-20.9402,-1.9470,-71.3946,-1.0200
266.31,-21.0407,-1.9262,-71.2079,-1.0113
267.24,-21.1414,-1.9056,-71.0209,-1.0027
268.18,-21.2423,-1.8852,-70.8337,-0.9941
269.12,-21.3433,-1.8645,-70.6463,-0.9851
270.07,-21.4444,-1.8326,-70.4586,-0.9658
271.02,-21.5457,-1.8008,-70.2708,-0.9464
271.97,-21.6472,-1.7691,-70.0827,-0.9270
272.92,-21.7487,-1.7374,-69.8977,-0.9075
273.88,-21.8505,-1.7060,-69.7182,-0.8880
274.84,-21.9523,-1.6746,-69.5386,-0.8684
275.80,-22.0543,-1.6433,-69.3587,-0.8487
276.77,-22.1565,-1.6121,-69.1786,-0.8290
277.74,-22.2587,-1.5810,-68.9984,-0.8092
278.72,-22.3611,-1.5500,-68.8179,-0.7894
279.70,-22.4637,-1.5191,-68.6373,-0.7695
280.68,-22.5664,-1.4883,-68.4564,-0.7495
281.66,-22.6692,-1.4576,-68.2754,-0.7295
282.65,-22.7721,-1.4270,-68.0941,-0.7095
283.64,-22.8752,-1.3965,-67.9126,-0.6894
284.64,-22.9784,-1.3661,-67.7309,-0.6692
285.64,-23.0817,-1.3361,-67.5491,-0.6493
286.64,-23.1851,-1.3066,-67.3670,-0.6297
287.65,-23.2887,-1.2771,-67.1847,-0.6100
288.66,-23.3924,-1.2478,-67.0022,-0.5903
289.67,-23.4962,-1.2185,-66.7947,-0.5705
290.69,-23.6001,-1.1893,-66.5805,-0.5506
291.71,-23.7042,-1.1602,-66.3661,-0.5308
292.73,-23.8083,-1.1312,-66.1513,-0.5108
293.76,-23.9126,-1.1023,-65.9362,-0.4908
294.79,-24.0170,-1.0734,-65.7208,-0.4708
295.82,-24.1215,-1.0446,-65.5051,-0.4507
296.86,-24.2262,-1.0160,-65.2890,-0.4306
297.90,-24.3309,-0.9873,-65.0726,-0.4104
298.95,-24.4358,-0.9588,-64.8559,-0.3902
300.00,-24.5408,-0.9304,-64.6389,-0.3700
301.05,-24.6458,-0.9020,-64.4215,-0.3497
302.11,-24.7510,-0.8741,-64.2038,-0.3297
303.17,-24.8563,-0.8525,-63.9858,-0.3155
304.23,-24.9617,-0.8309,-63.7674,-0.3014
305.30,-25.0672,-0.8095,-63.5488,-0.2872
306.37,-25.1728,-0.7882,-63.3412,-0.2730
307.44,-25.2786,-0.7669,-63.1732,-0.2588
308.52,-25.3844,-0.7458,-63.0050,-0.2446
309.61,-25.4903,-0.7247,-62.8367,-0.2304
310.69,-25.5963,-0.7037,-62.6682,-0.2162
311.78,-25.7025,-0.6829,-62.4996,-0.2020
312.88,-25.8087,-0.6621,-62.3308,-0.1878
313.98,-25.9150,-0.6414,-62.1618,-0.1736
315.08,-26.0214,-0.6207,-61.9927,-0.1594
316.18,-26.1280,-0.6002,-61.8235,-0.1452
317.29,-26.2346,-0.5798,-61.6540,-0.1309
318.41,-26.3413,-0.5594,-61.4845,-0.1167
319.52,-26.4481,-0.5391,-61.3147,-0.1025
320.64,-26.5550,-0.5158,-61.1448,-0.0852
321.77,-26.6620,-0.4901,-60.9748,-0.0656
322.90,-26.7691,-0.4645,-60.8045,-0.0461
324.03,-26.8763,-0.4390,-60.6342,-0.0265
325.17,-26.9835,-0.4135,-60.4438,-0.0068
326.31,-27.0909,-0.3881,-60.2430,0.0128
327.46,-27.1983,-0.3627,-60.0419,0.0326
328.61,-27.3059,-0.3374,-59.8406,0.0523
329.76,-27.4135,-0.3122,-59.6389,0.0721
330.92,-27.5212,-0.2870,-59.4370,0.0919
332.08,-27.6290,-0.2619,-59.2348,0.1117
333.24,-27.7369,-0.2368,-59.0324,0.1315
334.41,-27.8449,-0.2118,-58.8297,0.1514
335.59,-27.9529,-0.1868,-58.6267,0.1713
336.76,-28.0611,-0.1619,-58.4234,0.1912
337.94,-28.1693,-0.1371,-58.2199,0.2112
339.13,-28.2776,-0.1139,-58.0160,0.2297
340.32,-28.3860,-0.1075,-57.8120,0.2319
341.52,-28.4944,-0.1013,-57.6076,0.2342
342.71,-28.6030,-0.0952,-57.4029,0.2364
343.92,-28.7116,-0.0892,-57.1982,0.2385
345.12,-28.8203,-0.0834,-56.9948,0.2406
346.33,-28.9291,-0.0776,-56.7911,0.2426
347.55,-29.0379,-0.0720,-56.5872,0.2445
348.77,-29.1469,-0.0665,-56.3830,0.2464
349.99,-29.2559,-0.0611,-56.1786,0.2483
351.22,-29.3650,-0.0558,-55.9738,0.2501
352.45,-29.4741,-0.0506,-55.7688,0.2518
353.69,-29.5834,-0.0455,-55.5635,0.2535
354.93,-29.6927,-0.0406,-55.3579,0.2551
356.18,-29.8021,-0.0357,-55.1520,0.2567
357.43,-29.9115,-0.0310,-54.9459,0.2582
358.68,-30.0210,-0.0264,-54.7394,0.2596
359.94,-30.1306,-0.0217,-54.5327,0.2612
361.20,-30.2403,-0.0170,-54.3257,0.2629
362.47,-30.3501,-0.0123,-54.1184,0.2645
363.74,-30.4599,-0.0078,-53.9109,0.2661
365.02,-30.5698,-0.0034,-53.7283,0.2675
366.30,-30.6797,0.0009,-53.5693,0.2689
367.59,-30.7897,0.0051,-53.4101,0.2702
368.88,-30.8998,0.0091,-53.2508,0.2714
370.17,-31.0100,0.0131,-53.0914,0.2726
371.47,-31.1202,0.0170,-52.9319,0.2737
372.77,-31.2305,0.0207,-52.7722,0.2747
374.08,-31.3409,0.0243,-52.6124,0.2757
375.40,-31.4513,0.0279,-52.4526,0.2766
376.71,-31.5618,0.0313,-52.2926,0.2774
378.04,-31.6723,0.0346,-52.1324,0.2782
379.36,-31.7829,0.0378,-51.9722,0.2789
380.69,-31.8936,0.0403,-51.8119,0.2790
382.03,-32.0044,0.0377,-51.6514,0.2742
383.37,-32.1152,0.0350,-51.4908,0.2693
384.72,-32.2260,0.0322,-51.3301,0.2643
386.07,-32.3370,0.0292,-51.1693,0.2592
387.42,-32.4480,0.0261,-50.9872,0.2541
388.78,-32.5590,0.0229,-50.8037,0.2490
390.14,-32.6701,0.0196,-50.6201,0.2437
391.51,-32.7813,0.0161,-50.4362,0.2383
392.89,-32.8925,0.0125,-50.2521,0.2329
394.27,-33.0038,0.0087,-50.0678,0.2274
395.65,-33.1152,0.0049,-49.8834,0.2218
397.04,-33.2266,0.0009,-49.6987,0.2161
398.43,-33.3381,-0.0032,-49.5138,0.2103
399.83,-33.4496,-0.0075,-49.3287,0.2044
401.23,-33.5612,-0.0119,-49.1435,0.1985
402.64,-33.6728,-0.0164,-48.9580,0.1924
404.05,-33.7845,-0.0206,-48.7723,0.1867
405.47,-33.8963,-0.0246,-48.5864,0.1812
406.90,-34.0081,-0.0288,-48.4004,0.1756
408.32,-34.1200,-0.0332,-48.2141,0.1699
409.76,-34.2319,-0.0376,-48.0450,0.1641
411.19,-34.3439,-0.0422,-47.9050,0.1580
412.64,-34.4559,-0.0469,-47.7650,0.1519
414.09,-34.5680,-0.0517,-47.6250,0.1457
415.54,-34.6802,-0.0567,-47.4849,0.1393
417.00,-34.7924,-0.0618,-47.3447,0.1329
418.46,-34.9046,-0.0670,-47.2045,0.1264
419.93,-35.0169,-0.0723,-47.0643,0.1198
421.40,-35.1293,-0.0778,-46.9241,0.1131
422.88,-35.2417,-0.0834,-46.7838,0.1063
424.37,-35.3542,-0.0892,-46.6435,0.0994
425.86,-35.4667,-0.0951,-46.5031,0.0924
427.35,-35.5792,-0.1018,-46.3627,0.0847
428.85,-35.6918,-0.1131,-46.2222,0.0724
430.35,-35.8045,-0.1246,-46.0817,0.0600
431.86,-35.9172,-0.1362,-45.9412,0.0475
433.38,-36.0300,-0.1480,-45.8007,0.0349
434.90,-36.1428,-0.1600,-45.6389,0.0223
436.43,-36.2557,-0.1721,-45.4718,0.0095
437.96,-36.3686,-0.1843,-45.3046,-0.0033
439.50,-36.4816,-0.1967,-45.1372,-0.0162
441.04,-36.5946,-0.2093,-44.9697,-0.0293
442.59,-36.7076,-0.2220,-44.8021,-0.0425
444.14,-36.8208,-0.2349,-44.6344,-0.0557
445.70,-36.9339,-0.2479,-44.4665,-0.0691
447.26,-37.0471,-0.2611,-44.2985,-0.0826
448.83,-37.1604,-0.2744,-44.1304,-0.0962
450.41,-37.2737,-0.2879,-43.9621,-0.1100
451.99,-37.3870,-0.3016,-43.7937,-0.1238
453.57,-37.5004,-0.3109,-43.6252,-0.1334
455.17,-37.6138,-0.3179,-43.4565,-0.1406
456.76,-37.7273,-0.3250,-43.2878,-0.1480
458.37,-37.8409,-0.3323,-43.1188,-0.1554
459.97,-37.9544,-0.3397,-42.9481,-0.1629
461.59,-38.0681,-0.3472,-42.7719,-0.1704
463.21,-38.1817,-0.3549,-42.5954,-0.1781
464.83,-38.2954,-0.3627,-42.4189,-0.1858
466.47,-38.4092,-0.3707,-42.2422,-0.1936
468.10,-38.5230,-0.3788,-42.0653,-0.2015
469.75,-38.6368,-0.3870,-41.8883,-0.2095
471.39,-38.7507,-0.3954,-41.7111,-0.2176
473.05,-38.8647,-0.4039,-41.5337,-0.2258
474.71,-38.9786,-0.4125,-41.3562,-0.2340
476.37,-39.0927,-0.4213,-41.1786,-0.2424
478.05,-39.2067,-0.4303,-41.0008,-0.2508
479.72,-39.3208,-0.4346,-40.8228,-0.2547
481.41,-39.4350,-0.4136,-40.6447,-0.2337
483.10,-39.5492,-0.3926,-40.4664,-0.2127
484.79,-39.6634,-0.3717,-40.2880,-0.1916
486.49,-39.7777,-0.3508,-40.1094,-0.1706
488.20,-39.8920,-0.3299,-39.9177,-0.1494
489.91,-40.0063,-0.3091,-39.7194,-0.1281
491.63,-40.1207,-0.2884,-39.5208,-0.1068
493.36,-40.2351,-0.2676,-39.3220,-0.0855
495.09,-40.3496,-0.2469,-39.1230,-0.0642
496.83,-40.4641,-0.2263,-38.9237,-0.0428
498.57,-40.5787,-0.2057,-38.7242,-0.0214
500.32,-40.6933,-0.1851,-38.5245,0.0000
502.08,-40.8079,-0.1646,-38.3246,0.0214
503.84,-40.9226,-0.1441,-38.1244,0.0429
505.61,-41.0373,-0.1236,-37.9241,0.0644
507.38,-41.1521,-0.1032,-37.7235,0.0859
509.16,-41.2669,-0.0875,-37.5226,0.1029
510.95,-41.3817,-0.0742,-37.3216,0.1176
512.74,-41.4966,-0.0609,-37.1203,0.1324
514.54,-41.6115,-0.0477,-36.9188,0.1471
516.35,-41.7264,-0.0346,-36.7216,0.1618
518.16,-41.8414,-0.0215,-36.5656,0.1759
519.98,-41.9564,-0.0085,-36.4096,0.1900
521.80,-42.0715,0.0044,-36.2535,0.2041
523.63,-42.1866,0.0172,-36.0973,0.2181
525.47,-42.3017,0.0300,-35.9410,0.2321
527.32,-42.4169,0.0427,-35.7847,0.2461
529.17,-42.5321,0.0553,-35.6284,0.2601
531.02,-42.6473,0.0678,-35.4720,0.2741
532.89,-42.7626,0.0803,-35.3155,0.2880
534.76,-42.8779,0.0927,-35.1589,0.3019
536.63,-42.9933,0.1050,-35.0023,0.3158
538.52,-43.1087,0.1160,-34.8457,0.3285
540.41,-43.2241,0.1216,-34.6889,0.3359
542.30,-43.3395,0.1270,-34.5322,0.3432
544.21,-43.4550,0.1323,-34.3753,0.3505
546.12,-43.5706,0.1376,-34.2184,0.3578
548.03,-43.6861,0.1427,-34.0594,0.3650
549.96,-43.8017,0.1477,-33.8983,0.3723
551.89,-43.9173,0.1526,-33.7371,0.3795
553.82,-44.0330,0.1574,-33.5759,0.3867
555.77,-44.1487,0.1621,-33.4147,0.3938
557.72,-44.2644,0.1667,-33.2533,0.4009
559.67,-44.3802,0.1712,-33.0919,0.4080
561.64,-44.4960,0.1755,-32.9304,0.4150
563.61,-44.6118,0.1797,-32.7689,0.4220
565.59,-44.7277,0.1839,-32.6073,0.4289
567.57,-44.8436,0.1879,-32.4456,0.4358
569.56,-44.9596,0.1918,-32.2839,0.4427
571.56,-45.0755,0.1912,-32.1221,0.4453
573.57,-45.1915,0.1886,-31.9602,0.4460
575.58,-45.3076,0.1859,-31.7983,0.4467
577.60,-45.4236,0.1830,-31.6363,0.4472
579.63,-45.5397,0.1800,-31.4743,0.4478
581.66,-45.6558,0.1768,-31.3098,0.4483
583.70,-45.7720,0.1734,-31.1451,0.4488
585.75,-45.8882,0.1700,-30.9803,0.4493
587.81,-46.0044,0.1663,-30.8155,0.4497
589.87,-46.1207,0.1626,-30.6506,0.4500
591.94,-46.2370,0.1586,-30.4857,0.4503
594.02,-46.3533,0.1546,-30.3207,0.4506
596.10,-46.4696,0.1503,-30.1556,0.4508
598.20,-46.5860,0.1459,-29.9904,0.4509
600.30,-46.7024,0.1414,-29.8252,0.4510
602.40,-46.8189,0.1367,-29.6600,0.4511
604.52,-46.9353,0.1294,-29.4947,0.4488
606.64,-47.0518,0.1126,-29.3293,0.4374
608.77,-47.1684,0.0955,-29.1639,0.4259
610.90,-47.2849,0.0783,-28.9984,0.4144
613.05,-47.4015,0.0608,-28.8328,0.4028
615.20,-47.5181,0.0432,-28.6769,0.3908
617.36,-47.6348,0.0253,-28.5361,0.3781
619.52,-47.7515,0.0072,-28.3953,0.3654
621.70,-47.8682,-0.0111,-28.2546,0.3526
623.88,-47.9849,-0.0296,-28.1139,0.3397
626.07,-48.1017,-0.0483,-27.9733,0.3266
628.27,-48.2185,-0.0673,-27.8327,0.3135
630.47,-48.3353,-0.0864,-27.6921,0.3003
632.68,-48.4521,-0.1058,-27.5516,0.2870
634.90,-48.5690,-0.1254,-27.4111,0.2736
637.13,-48.6859,-0.1452,-27.2707,0.2601
639.37,-48.8028,-0.1653,-27.1303,0.2465
641.61,-48.9198,-0.1766,-26.9899,0.2413
643.86,-49.0368,-0.1846,-26.8496,0.2395
646.12,-49.1538,-0.1928,-26.7094,0.2375
648.39,-49.2709,-0.2011,-26.5692,0.2356
650.67,-49.3879,-0.2097,-26.4291,0.2335
652.95,-49.5050,-0.2184,-26.2866,0.2315
655.24,-49.6222,-0.2273,-26.1437,0.2294
657.54,-49.7393,-0.2365,-26.0008,0.2273
659.85,-49.8565,-0.2458,-25.8579,0.2251
662.16,-49.9737,-0.2553,-25.7151,0.2229
664.49,-50.0909,-0.2651,-25.5724,0.2206
666.82,-50.2082,-0.2750,-25.4297,0.2182
669.16,-50.3255,-0.2851,-25.2870,0.2158
671.51,-50.4428,-0.2955,-25.1444,0.2133
673.86,-50.5601,-0.3060,-25.0019,0.2108
