crossover_Hz,freq_Hz,theta_deg,spl_norm_dB
1100,1227.38,65.0,-13.1311
1100,1227.38,70.0,-13.3155
1100,1227.38,75.0,-13.0777
1100,1227.38,80.0,-12.7244
1100,1227.38,85.0,-12.4538
1100,1227.38,90.0,-12.3556
1100,1248.75,-90.0,-10.9739
1100,1248.75,-85.0,-11.0644
1100,1248.75,-80.0,-11.3199
1100,1248.75,-75.0,-11.6808
1100,1248.75,-70.0,-12.0105
1100,1248.75,-65.0,-12.0709
1100,1248.75,-60.0,-11.6020
1100,1248.75,-55.0,-10.5359
1100,1248.75,-50.0,-9.0703
1100,1248.75,-45.0,-7.4748
1100,1248.75,-40.0,-5.9335
1100,1248.75,-35.0,-4.5371
1100,1248.75,-30.0,-3.3213
1100,1248.75,-25.0,-2.2967
1100,1248.75,-20.0,-1.4641
1100,1248.75,-15.0,-0.8209
1100,1248.75,-10.0,-0.3640
1100,1248.75,-5.0,-0.0909
1100,1248.75,0.0,0.0000
1100,1248.75,5.0,-0.0909
1100,1248.75,10.0,-0.3640
1100,1248.75,15.0,-0.8209
1100,1248.75,20.0,-1.4641
1100,1248.75,25.0,-2.2967
1100,1248.75,30.0,-3.3213
1100,1248.75,35.0,-4.5371
1100,1248.75,40.0,-5.9335
1100,1248.75,45.0,-7.4748
1100,1248.75,50.0,-9.0703
1100,1248.75,55.0,-10.5359
1100,1248.75,60.0,-11.6020
1100,1248.75,65.0,-12.0709
1100,1248.75,70.0,-12.0105
1100,1248.75,75.0,-11.6808
1100,1248.75,80.0,-11.3199
1100,1248.75,85.0,-11.0644
1100,1248.75,90.0,-10.9739
1100,1270.12,-90.0,-9.8103
1100,1270.12,-85.0,-9.8937
1100,1270.12,-80.0,-10.1327
1100,1270.12,-75.0,-10.4852
1100,1270.12,-70.0,-10.8540
1100,1270.12,-65.0,-11.0574
1100,1270.12,-60.0,-10.8552
1100,1270.12,-55.0,-10.0991
1100,1270.12,-50.0,-8.8752
1100,1270.12,-45.0,-7.4198
1100,1270.12,-40.0,-5.9437
1100,1270.12,-35.0,-4.5704
1100,1270.12,-30.0,-3.3572
1100,1270.12,-25.0,-2.3265
1100,1270.12,-20.0,-1.4851
1100,1270.12,-15.0,-0.8334
1100,1270.12,-10.0,-0.3697
1100,1270.12,-5.0,-0.0923
1100,1270.12,0.0,0.0000
1100,1270.12,5.0,-0.0923
1100,1270.12,10.0,-0.3697
1100,1270.12,15.0,-0.8334
1100,1270.12,20.0,-1.4851
1100,1270.12,25.0,-2.3265
1100,1270.12,30.0,-3.3572
1100,1270.12,35.0,-4.5704
1100,1270.12,40.0,-5.9437
1100,1270.12,45.0,-7.4198
1100,1270.12,50.0,-8.8752
1100,1270.12,55.0,-10.0991
1100,1270.12,60.0,-10.8552
1100,1270.12,65.0,-11.0574
1100,1270.12,70.0,-10.8540
1100,1270.12,75.0,-10.4852
1100,1270.12,80.0,-10.1327
1100,1270.12,85.0,-9.8937
1100,1270.12,90.0,-9.8103
1100,1291.49,-90.0,-8.8128
1100,1291.49,-85.0,-8.8899
1100,1291.49,-80.0,-9.1131
1100,1291.49,-75.0,-9.4515
1100,1291.49,-70.0,-9.8333
1100,1291.49,-65.0,-10.1190
1100,1291.49,-60.0,-10.1017
1100,1291.49,-55.0,-9.6009
1100,1291.49,-50.0,-8.6117
1100,1291.49,-45.0,-7.3132
1100,1291.49,-40.0,-5.9203
1100,1291.49,-35.0,-4.5830
1100,1291.49,-30.0,-3.3808
1100,1291.49,-25.0,-2.3492
1100,1291.49,-20.0,-1.5022
1100,1291.49,-15.0,-0.8439
1100,1291.49,-10.0,-0.3746
1100,1291.49,-5.0,-0.0936
1100,1291.49,0.0,0.0000
1100,1291.49,5.0,-0.0936
1100,1291.49,10.0,-0.3746
1100,1291.49,15.0,-0.8439
1100,1291.49,20.0,-1.5022
1100,1291.49,25.0,-2.3492
1100,1291.49,30.0,-3.3808
1100,1291.49,35.0,-4.5830
1100,1291.49,40.0,-5.9203
1100,1291.49,45.0,-7.3132
1100,1291.49,50.0,-8.6117
1100,1291.49,55.0,-9.6009
1100,1291.49,60.0,-10.1017
1100,1291.49,65.0,-10.1190
1100,1291.49,70.0,-9.8333
1100,1291.49,75.0,-9.4515
1100,1291.49,80.0,-9.1131
1100,1291.49,85.0,-8.8899
1100,1291.49,90.0,-8.8128
1100,1312.85,-90.0,-7.9459
1100,1312.85,-85.0,-8.0175
1100,1312.85,-80.0,-8.2262
1100,1312.85,-75.0,-8.5487
1100,1312.85,-70.0,-8.9304
1100,1312.85,-65.0,-9.2625
1100,1312.85,-60.0,-9.3714
1100,1312.85,-55.0,-9.0723
1100,1312.85,-50.0,-8.2976
1100,1312.85,-45.0,-7.1620
1100,1312.85,-40.0,-5.8659
1100,1312.85,-35.0,-4.5760
1100,1312.85,-30.0,-3.3924
1100,1312.85,-25.0,-2.3649
1100,1312.85,-20.0,-1.5153
1100,1312.85,-15.0,-0.8524
1100,1312.85,-10.0,-0.3787
1100,1312.85,-5.0,-0.0946
1100,1312.85,0.0,0.0000
1100,1312.85,5.0,-0.0946
1100,1312.85,10.0,-0.3787
1100,1312.85,15.0,-0.8524
1100,1312.85,20.0,-1.5153
1100,1312.85,25.0,-2.3649
1100,1312.85,30.0,-3.3924
1100,1312.85,35.0,-4.5760
1100,1312.85,40.0,-5.8659
1100,1312.85,45.0,-7.1620
1100,1312.85,50.0,-8.2976
1100,1312.85,55.0,-9.0723
1100,1312.85,60.0,-9.3714
1100,1312.85,65.0,-9.2625
1100,1312.85,70.0,-8.9304
1100,1312.85,75.0,-8.5487
1100,1312.85,80.0,-8.2262
1100,1312.85,85.0,-8.0175
1100,1312.85,90.0,-7.9459
1100,1334.22,-90.0,-7.1843
1100,1334.22,-85.0,-7.2511
1100,1334.22,-80.0,-7.4468
1100,1334.22,-75.0,-7.7533
1100,1334.22,-70.0,-8.1282
1100,1334.22,-65.0,-8.4851
1100,1334.22,-60.0,-8.6796
1100,1334.22,-55.0,-8.5362
1100,1334.22,-50.0,-7.9494
1100,1334.22,-45.0,-6.9745
1100,1334.22,-40.0,-5.7836
1100,1334.22,-35.0,-4.5507
1100,1334.22,-30.0,-3.3928
1100,1334.22,-25.0,-2.3739
1100,1334.22,-20.0,-1.5248
1100,1334.22,-15.0,-0.8590
1100,1334.22,-10.0,-0.3820
1100,1334.22,-5.0,-0.0955
1100,1334.22,0.0,0.0000
1100,1334.22,5.0,-0.0955
1100,1334.22,10.0,-0.3820
1100,1334.22,15.0,-0.8590
1100,1334.22,20.0,-1.5248
1100,1334.22,25.0,-2.3739
1100,1334.22,30.0,-3.3928
1100,1334.22,35.0,-4.5507
1100,1334.22,40.0,-5.7836
1100,1334.22,45.0,-6.9745
1100,1334.22,50.0,-7.9494
1100,1334.22,55.0,-8.5362
1100,1334.22,60.0,-8.6796
1100,1334.22,65.0,-8.4851
1100,1334.22,70.0,-8.1282
1100,1334.22,75.0,-7.7533
1100,1334.22,80.0,-7.4468
1100,1334.22,85.0,-7.2511
1100,1334.22,90.0,-7.1843
1100,1355.59,-90.0,-6.5096
1100,1355.59,-85.0,-6.5721
1100,1355.59,-80.0,-6.7560
1100,1355.59,-75.0,-7.0472
1100,1355.59,-70.0,-7.4118
1100,1355.59,-65.0,-7.7805
1100,1355.59,-60.0,-8.0326
1100,1355.59,-55.0,-8.0079
1100,1355.59,-50.0,-7.5812
1100,1355.59,-45.0,-6.7585
1100,1355.59,-40.0,-5.6772
1100,1355.59,-35.0,-4.5084
1100,1355.59,-30.0,-3.3824
1100,1355.59,-25.0,-2.3765
1100,1355.59,-20.0,-1.5306
1100,1355.59,-15.0,-0.8639
1100,1355.59,-10.0,-0.3846
1100,1355.59,-5.0,-0.0962
1100,1355.59,0.0,0.0000
1100,1355.59,5.0,-0.0962
1100,1355.59,10.0,-0.3846
1100,1355.59,15.0,-0.8639
1100,1355.59,20.0,-1.5306
1100,1355.59,25.0,-2.3765
1100,1355.59,30.0,-3.3824
1100,1355.59,35.0,-4.5084
1100,1355.59,40.0,-5.6772
1100,1355.59,45.0,-6.7585
1100,1355.59,50.0,-7.5812
1100,1355.59,55.0,-8.0079
1100,1355.59,60.0,-8.0326
1100,1355.59,65.0,-7.7805
1100,1355.59,70.0,-7.4118
1100,1355.59,75.0,-7.0472
1100,1355.59,80.0,-6.7560
1100,1355.59,85.0,-6.5721
1100,1355.59,90.0,-6.5096
1100,1376.96,-90.0,-5.9076
1100,1376.96,-85.0,-5.9664
1100,1376.96,-80.0,-6.1397
1100,1376.96,-75.0,-6.4163
1100,1376.96,-70.0,-6.7691
1100,1376.96,-65.0,-7.1414
1100,1376.96,-60.0,-7.4319
1100,1376.96,-55.0,-7.4972
1100,1376.96,-50.0,-7.2043
1100,1376.96,-45.0,-6.5219
1100,1376.96,-40.0,-5.5506
1100,1376.96,-35.0,-4.4511
1100,1376.96,-30.0,-3.3622
1100,1376.96,-25.0,-2.3731
1100,1376.96,-20.0,-1.5331
1100,1376.96,-15.0,-0.8670
1100,1376.96,-10.0,-0.3865
1100,1376.96,-5.0,-0.0968
1100,1376.96,0.0,0.0000
1100,1376.96,5.0,-0.0968
1100,1376.96,10.0,-0.3865
1100,1376.96,15.0,-0.8670
1100,1376.96,20.0,-1.5331
1100,1376.96,25.0,-2.3731
1100,1376.96,30.0,-3.3622
1100,1376.96,35.0,-4.4511
1100,1376.96,40.0,-5.5506
1100,1376.96,45.0,-6.5219
1100,1376.96,50.0,-7.2043
1100,1376.96,55.0,-7.4972
1100,1376.96,60.0,-7.4319
1100,1376.96,65.0,-7.1414
1100,1376.96,70.0,-6.7691
1100,1376.96,75.0,-6.4163
1100,1376.96,80.0,-6.1397
1100,1376.96,85.0,-5.9664
1100,1376.96,90.0,-5.9076
1100,1398.33,-90.0,-5.3675
1100,1398.33,-85.0,-5.4229
1100,1398.33,-80.0,-5.5866
1100,1398.33,-75.0,-5.8497
1100,1398.33,-70.0,-6.1899
1100,1398.33,-65.0,-6.5606
1100,1398.33,-60.0,-6.8763
1100,1398.33,-55.0,-7.0095
1100,1398.33,-50.0,-6.8273
1100,1398.33,-45.0,-6.2713
1100,1398.33,-40.0,-5.4074
1100,1398.33,-35.0,-4.3805
1100,1398.33,-30.0,-3.3329
1100,1398.33,-25.0,-2.3641
1100,1398.33,-20.0,-1.5324
1100,1398.33,-15.0,-0.8685
1100,1398.33,-10.0,-0.3877
1100,1398.33,-5.0,-0.0971
1100,1398.33,0.0,0.0000
1100,1398.33,5.0,-0.0971
1100,1398.33,10.0,-0.3877
1100,1398.33,15.0,-0.8685
1100,1398.33,20.0,-1.5324
1100,1398.33,25.0,-2.3641
1100,1398.33,30.0,-3.3329
1100,1398.33,35.0,-4.3805
1100,1398.33,40.0,-5.4074
1100,1398.33,45.0,-6.2713
1100,1398.33,50.0,-6.8273
1100,1398.33,55.0,-7.0095
1100,1398.33,60.0,-6.8763
1100,1398.33,65.0,-6.5606
1100,1398.33,70.0,-6.1899
1100,1398.33,75.0,-5.8497
1100,1398.33,80.0,-5.5866
1100,1398.33,85.0,-5.4229
1100,1398.33,90.0,-5.3675
1100,1419.70,-90.0,-4.8808
1100,1419.70,-85.0,-4.9331
1100,1419.70,-80.0,-5.0880
1100,1419.70,-75.0,-5.3384
1100,1419.70,-70.0,-5.6660
1100,1419.70,-65.0,-6.0318
1100,1419.70,-60.0,-6.3633
1100,1419.70,-55.0,-6.5476
1100,1419.70,-50.0,-6.4562
1100,1419.70,-45.0,-6.0124
1100,1419.70,-40.0,-5.2513
1100,1419.70,-35.0,-4.2985
1100,1419.70,-30.0,-3.2955
1100,1419.70,-25.0,-2.3500
1100,1419.70,-20.0,-1.5287
1100,1419.70,-15.0,-0.8685
1100,1419.70,-10.0,-0.3882
1100,1419.70,-5.0,-0.0974
1100,1419.70,0.0,0.0000
1100,1419.70,5.0,-0.0974
1100,1419.70,10.0,-0.3882
1100,1419.70,15.0,-0.8685
1100,1419.70,20.0,-1.5287
1100,1419.70,25.0,-2.3500
1100,1419.70,30.0,-3.2955
1100,1419.70,35.0,-4.2985
1100,1419.70,40.0,-5.2513
1100,1419.70,45.0,-6.0124
1100,1419.70,50.0,-6.4562
1100,1419.70,55.0,-6.5476
1100,1419.70,60.0,-6.3633
1100,1419.70,65.0,-6.0318
1100,1419.70,70.0,-5.6660
1100,1419.70,75.0,-5.3384
1100,1419.70,80.0,-5.0880
1100,1419.70,85.0,-4.9331
1100,1419.70,90.0,-4.8808
1100,1441.07,-90.0,-4.4404
1100,1441.07,-85.0,-4.4899
1100,1441.07,-80.0,-4.6368
1100,1441.07,-75.0,-4.8753
1100,1441.07,-70.0,-5.1903
1100,1441.07,-65.0,-5.5493
1100,1441.07,-60.0,-5.8899
1100,1441.07,-55.0,-6.1124
1100,1441.07,-50.0,-6.0952
1100,1441.07,-45.0,-5.7501
1100,1441.07,-40.0,-5.0857
1100,1441.07,-35.0,-4.2069
1100,1441.07,-30.0,-3.2508
1100,1441.07,-25.0,-2.3312
1100,1441.07,-20.0,-1.5223
1100,1441.07,-15.0,-0.8670
1100,1441.07,-10.0,-0.3882
1100,1441.07,-5.0,-0.0974
1100,1441.07,0.0,0.0000
1100,1441.07,5.0,-0.0974
1100,1441.07,10.0,-0.3882
1100,1441.07,15.0,-0.8670
1100,1441.07,20.0,-1.5223
1100,1441.07,25.0,-2.3312
1100,1441.07,30.0,-3.2508
1100,1441.07,35.0,-4.2069
1100,1441.07,40.0,-5.0857
1100,1441.07,45.0,-5.7501
1100,1441.07,50.0,-6.0952
1100,1441.07,55.0,-6.1124
1100,1441.07,60.0,-5.8899
1100,1441.07,65.0,-5.5493
1100,1441.07,70.0,-5.1903
1100,1441.07,75.0,-4.8753
1100,1441.07,80.0,-4.6368
1100,1441.07,85.0,-4.4899
1100,1441.07,90.0,-4.4404
1100,1462.44,-90.0,-4.0407
1100,1462.44,-85.0,-4.0876
1100,1462.44,-80.0,-4.2271
1100,1462.44,-75.0,-4.4544
1100,1462.44,-70.0,-4.7573
1100,1462.44,-65.0,-5.1080
1100,1462.44,-60.0,-5.4530
1100,1462.44,-55.0,-5.7040
1100,1462.44,-50.0,-5.7472
1100,1462.44,-45.0,-5.4880
1100,1462.44,-40.0,-4.9134
1100,1462.44,-35.0,-4.1074
1100,1462.44,-30.0,-3.1999
1100,1462.44,-25.0,-2.3081
1100,1462.44,-20.0,-1.5133
1100,1462.44,-15.0,-0.8642
1100,1462.44,-10.0,-0.3876
1100,1462.44,-5.0,-0.0974
1100,1462.44,0.0,0.0000
1100,1462.44,5.0,-0.0974
1100,1462.44,10.0,-0.3876
1100,1462.44,15.0,-0.8642
1100,1462.44,20.0,-1.5133
1100,1462.44,25.0,-2.3081
1100,1462.44,30.0,-3.1999
1100,1462.44,35.0,-4.1074
1100,1462.44,40.0,-4.9134
1100,1462.44,45.0,-5.4880
1100,1462.44,50.0,-5.7472
1100,1462.44,55.0,-5.7040
1100,1462.44,60.0,-5.4530
1100,1462.44,65.0,-5.1080
1100,1462.44,70.0,-4.7573
1100,1462.44,75.0,-4.4544
1100,1462.44,80.0,-4.2271
1100,1462.44,85.0,-4.0876
1100,1462.44,90.0,-4.0407
1100,1483.81,-90.0,-3.6769
1100,1483.81,-85.0,-3.7214
1100,1483.81,-80.0,-3.8540
1100,1483.81,-75.0,-4.0709
1100,1483.81,-70.0,-4.3619
1100,1483.81,-65.0,-4.7035
1100,1483.81,-60.0,-5.0495
1100,1483.81,-55.0,-5.3215
1100,1483.81,-50.0,-5.4138
1100,1483.81,-45.0,-5.2291
1100,1483.81,-40.0,-4.7371
1100,1483.81,-35.0,-4.0017
1100,1483.81,-30.0,-3.1435
1100,1483.81,-25.0,-2.2812
1100,1483.81,-20.0,-1.5021
1100,1483.81,-15.0,-0.8603
1100,1483.81,-10.0,-0.3865
1100,1483.81,-5.0,-0.0972
1100,1483.81,0.0,0.0000
1100,1483.81,5.0,-0.0972
1100,1483.81,10.0,-0.3865
1100,1483.81,15.0,-0.8603
1100,1483.81,20.0,-1.5021
1100,1483.81,25.0,-2.2812
1100,1483.81,30.0,-3.1435
1100,1483.81,35.0,-4.0017
1100,1483.81,40.0,-4.7371
1100,1483.81,45.0,-5.2291
1100,1483.81,50.0,-5.4138
1100,1483.81,55.0,-5.3215
1100,1483.81,60.0,-5.0495
1100,1483.81,65.0,-4.7035
1100,1483.81,70.0,-4.3619
1100,1483.81,75.0,-4.0709
1100,1483.81,80.0,-3.8540
1100,1483.81,85.0,-3.7214
1100,1483.81,90.0,-3.6769
1100,1505.18,-90.0,-3.3451
1100,1505.18,-85.0,-3.3874
1100,1505.18,-80.0,-3.5136
1100,1505.18,-75.0,-3.7206
1100,1505.18,-70.0,-4.0002
1100,1505.18,-65.0,-4.3322
1100,1505.18,-60.0,-4.6766
1100,1505.18,-55.0,-4.9637
1100,1505.18,-50.0,-5.0959
1100,1505.18,-45.0,-4.9754
1100,1505.18,-40.0,-4.5587
1100,1505.18,-35.0,-3.8912
1100,1505.18,-30.0,-3.0825
1100,1505.18,-25.0,-2.2510
1100,1505.18,-20.0,-1.4887
1100,1505.18,-15.0,-0.8552
1100,1505.18,-10.0,-0.3850
1100,1505.18,-5.0,-0.0969
1100,1505.18,0.0,0.0000
1100,1505.18,5.0,-0.0969
1100,1505.18,10.0,-0.3850
1100,1505.18,15.0,-0.8552
1100,1505.18,20.0,-1.4887
1100,1505.18,25.0,-2.2510
1100,1505.18,30.0,-3.0825
1100,1505.18,35.0,-3.8912
1100,1505.18,40.0,-4.5587
1100,1505.18,45.0,-4.9754
1100,1505.18,50.0,-5.0959
1100,1505.18,55.0,-4.9637
1100,1505.18,60.0,-4.6766
1100,1505.18,65.0,-4.3322
1100,1505.18,70.0,-4.0002
1100,1505.18,75.0,-3.7206
1100,1505.18,80.0,-3.5136
1100,1505.18,85.0,-3.3874
1100,1505.18,90.0,-3.3451
1100,1526.54,-90.0,-3.0420
1100,1526.54,-85.0,-3.0822
1100,1526.54,-80.0,-3.2023
1100,1526.54,-75.0,-3.4001
1100,1526.54,-70.0,-3.6685
1100,1526.54,-65.0,-3.9908
1100,1526.54,-60.0,-4.3318
1100,1526.54,-55.0,-4.6294
1100,1526.54,-50.0,-4.7938
1100,1526.54,-45.0,-4.7286
1100,1526.54,-40.0,-4.3803
1100,1526.54,-35.0,-3.7773
1100,1526.54,-30.0,-3.0177
1100,1526.54,-25.0,-2.2179
1100,1526.54,-20.0,-1.4735
1100,1526.54,-15.0,-0.8491
1100,1526.54,-10.0,-0.3830
1100,1526.54,-5.0,-0.0965
1100,1526.54,0.0,0.0000
1100,1526.54,5.0,-0.0965
1100,1526.54,10.0,-0.3830
1100,1526.54,15.0,-0.8491
1100,1526.54,20.0,-1.4735
1100,1526.54,25.0,-2.2179
1100,1526.54,30.0,-3.0177
1100,1526.54,35.0,-3.7773
1100,1526.54,40.0,-4.3803
1100,1526.54,45.0,-4.7286
1100,1526.54,50.0,-4.7938
1100,1526.54,55.0,-4.6294
1100,1526.54,60.0,-4.3318
1100,1526.54,65.0,-3.9908
1100,1526.54,70.0,-3.6685
1100,1526.54,75.0,-3.4001
1100,1526.54,80.0,-3.2023
1100,1526.54,85.0,-3.0822
1100,1526.54,90.0,-3.0420
1100,1547.91,-90.0,-2.7647
1100,1547.91,-85.0,-2.8029
1100,1547.91,-80.0,-2.9173
1100,1547.91,-75.0,-3.1062
1100,1547.91,-70.0,-3.3640
1100,1547.91,-65.0,-3.6763
1100,1547.91,-60.0,-4.0125
1100,1547.91,-55.0,-4.3171
1100,1547.91,-50.0,-4.5074
1100,1547.91,-45.0,-4.4898
1100,1547.91,-40.0,-4.2031
1100,1547.91,-35.0,-3.6612
1100,1547.91,-30.0,-2.9498
1100,1547.91,-25.0,-2.1822
1100,1547.91,-20.0,-1.4567
1100,1547.91,-15.0,-0.8421
1100,1547.91,-10.0,-0.3806
1100,1547.91,-5.0,-0.0960
1100,1547.91,0.0,0.0000
1100,1547.91,5.0,-0.0960
1100,1547.91,10.0,-0.3806
1100,1547.91,15.0,-0.8421
1100,1547.91,20.0,-1.4567
1100,1547.91,25.0,-2.1822
1100,1547.91,30.0,-2.9498
1100,1547.91,35.0,-3.6612
1100,1547.91,40.0,-4.2031
1100,1547.91,45.0,-4.4898
1100,1547.91,50.0,-4.5074
1100,1547.91,55.0,-4.3171
1100,1547.91,60.0,-4.0125
1100,1547.91,65.0,-3.6763
1100,1547.91,70.0,-3.3640
1100,1547.91,75.0,-3.1062
1100,1547.91,80.0,-2.9173
1100,1547.91,85.0,-2.8029
1100,1547.91,90.0,-2.7647
1100,1569.28,-90.0,-2.5106
1100,1569.28,-85.0,-2.5470
1100,1569.28,-80.0,-2.6559
1100,1569.28,-75.0,-2.8364
1100,1569.28,-70.0,-3.0839
1100,1569.28,-65.0,-3.3862
1100,1569.28,-60.0,-3.7166
1100,1569.28,-55.0,-4.0254
1100,1569.28,-50.0,-4.2365
1100,1569.28,-45.0,-4.2596
1100,1569.28,-40.0,-4.0284
1100,1569.28,-35.0,-3.5438
1100,1569.28,-30.0,-2.8795
1100,1569.28,-25.0,-2.1443
1100,1569.28,-20.0,-1.4383
1100,1569.28,-15.0,-0.8342
1100,1569.28,-10.0,-0.3779
1100,1569.28,-5.0,-0.0955
1100,1569.28,0.0,0.0000
1100,1569.28,5.0,-0.0955
1100,1569.28,10.0,-0.3779
1100,1569.28,15.0,-0.8342
1100,1569.28,20.0,-1.4383
1100,1569.28,25.0,-2.1443
1100,1569.28,30.0,-2.8795
1100,1569.28,35.0,-3.5438
1100,1569.28,40.0,-4.0284
1100,1569.28,45.0,-4.2596
1100,1569.28,50.0,-4.2365
1100,1569.28,55.0,-4.0254
1100,1569.28,60.0,-3.7166
1100,1569.28,65.0,-3.3862
1100,1569.28,70.0,-3.0839
1100,1569.28,75.0,-2.8364
1100,1569.28,80.0,-2.6559
1100,1569.28,85.0,-2.5470
1100,1569.28,90.0,-2.5106
1100,1590.65,-90.0,-2.2776
1100,1590.65,-85.0,-2.3122
1100,1590.65,-80.0,-2.4160
1100,1590.65,-75.0,-2.5884
1100,1590.65,-70.0,-2.8260
1100,1590.65,-65.0,-3.1184
1100,1590.65,-60.0,-3.4422
1100,1590.65,-55.0,-3.7529
1100,1590.65,-50.0,-3.9805
1100,1590.65,-45.0,-4.0385
1100,1590.65,-40.0,-3.8571
1100,1590.65,-35.0,-3.4260
1100,1590.65,-30.0,-2.8075
1100,1590.65,-25.0,-2.1047
1100,1590.65,-20.0,-1.4187
1100,1590.65,-15.0,-0.8257
1100,1590.65,-10.0,-0.3749
1100,1590.65,-5.0,-0.0948
1100,1590.65,0.0,0.0000
1100,1590.65,5.0,-0.0948
1100,1590.65,10.0,-0.3749
1100,1590.65,15.0,-0.8257
1100,1590.65,20.0,-1.4187
1100,1590.65,25.0,-2.1047
1100,1590.65,30.0,-2.8075
1100,1590.65,35.0,-3.4260
1100,1590.65,40.0,-3.8571
1100,1590.65,45.0,-4.0385
1100,1590.65,50.0,-3.9805
1100,1590.65,55.0,-3.7529
1100,1590.65,60.0,-3.4422
1100,1590.65,65.0,-3.1184
1100,1590.65,70.0,-2.8260
1100,1590.65,75.0,-2.5884
1100,1590.65,80.0,-2.4160
1100,1590.65,85.0,-2.3122
1100,1590.65,90.0,-2.2776
1100,1612.02,-90.0,-2.0638
1100,1612.02,-85.0,-2.0968
1100,1612.02,-80.0,-2.1957
1100,1612.02,-75.0,-2.3604
1100,1612.02,-70.0,-2.5883
1100,1612.02,-65.0,-2.8709
1100,1612.02,-60.0,-3.1875
1100,1612.02,-55.0,-3.4983
1100,1612.02,-50.0,-3.7389
1100,1612.02,-45.0,-3.8267
1100,1612.02,-40.0,-3.6898
1100,1612.02,-35.0,-3.3086
1100,1612.02,-30.0,-2.7341
1100,1612.02,-25.0,-2.0636
1100,1612.02,-20.0,-1.3980
1100,1612.02,-15.0,-0.8165
1100,1612.02,-10.0,-0.3715
1100,1612.02,-5.0,-0.0941
1100,1612.02,0.0,0.0000
1100,1612.02,5.0,-0.0941
1100,1612.02,10.0,-0.3715
1100,1612.02,15.0,-0.8165
1100,1612.02,20.0,-1.3980
1100,1612.02,25.0,-2.0636
1100,1612.02,30.0,-2.7341
1100,1612.02,35.0,-3.3086
1100,1612.02,40.0,-3.6898
1100,1612.02,45.0,-3.8267
1100,1612.02,50.0,-3.7389
1100,1612.02,55.0,-3.4983
1100,1612.02,60.0,-3.1875
1100,1612.02,65.0,-2.8709
1100,1612.02,70.0,-2.5883
1100,1612.02,75.0,-2.3604
1100,1612.02,80.0,-2.1957
1100,1612.02,85.0,-2.0968
1100,1612.02,90.0,-2.0638
1100,1633.39,-90.0,-1.8676
1100,1633.39,-85.0,-1.8989
1100,1633.39,-80.0,-1.9931
1100,1633.39,-75.0,-2.1504
1100,1633.39,-70.0,-2.3690
1100,1633.39,-65.0,-2.6419
1100,1633.39,-60.0,-2.9509
1100,1633.39,-55.0,-3.2604
1100,1633.39,-50.0,-3.5110
1100,1633.39,-45.0,-3.6242
1100,1633.39,-40.0,-3.5271
1100,1633.39,-35.0,-3.1922
1100,1633.39,-30.0,-2.6600
1100,1633.39,-25.0,-2.0213
1100,1633.39,-20.0,-1.3764
1100,1633.39,-15.0,-0.8067
1100,1633.39,-10.0,-0.3679
1100,1633.39,-5.0,-0.0933
1100,1633.39,0.0,0.0000
1100,1633.39,5.0,-0.0933
1100,1633.39,10.0,-0.3679
1100,1633.39,15.0,-0.8067
1100,1633.39,20.0,-1.3764
1100,1633.39,25.0,-2.0213
1100,1633.39,30.0,-2.6600
1100,1633.39,35.0,-3.1922
1100,1633.39,40.0,-3.5271
1100,1633.39,45.0,-3.6242
1100,1633.39,50.0,-3.5110
1100,1633.39,55.0,-3.2604
1100,1633.39,60.0,-2.9509
1100,1633.39,65.0,-2.6419
1100,1633.39,70.0,-2.3690
1100,1633.39,75.0,-2.1504
1100,1633.39,80.0,-1.9931
1100,1633.39,85.0,-1.8989
1100,1633.39,90.0,-1.8676
1100,1654.76,-90.0,-1.6874
1100,1654.76,-85.0,-1.7172
1100,1654.76,-80.0,-1.8069
1100,1654.76,-75.0,-1.9571
1100,1654.76,-70.0,-2.1666
1100,1654.76,-65.0,-2.4298
1100,1654.76,-60.0,-2.7311
1100,1654.76,-55.0,-3.0380
1100,1654.76,-50.0,-3.2961
1100,1654.76,-45.0,-3.4309
1100,1654.76,-40.0,-3.3694
1100,1654.76,-35.0,-3.0773
1100,1654.76,-30.0,-2.5855
1100,1654.76,-25.0,-1.9781
1100,1654.76,-20.0,-1.3539
1100,1654.76,-15.0,-0.7965
1100,1654.76,-10.0,-0.3641
1100,1654.76,-5.0,-0.0925
1100,1654.76,0.0,0.0000
1100,1654.76,5.0,-0.0925
1100,1654.76,10.0,-0.3641
1100,1654.76,15.0,-0.7965
1100,1654.76,20.0,-1.3539
1100,1654.76,25.0,-1.9781
1100,1654.76,30.0,-2.5855
1100,1654.76,35.0,-3.0773
1100,1654.76,40.0,-3.3694
1100,1654.76,45.0,-3.4309
1100,1654.76,50.0,-3.2961
1100,1654.76,55.0,-3.0380
1100,1654.76,60.0,-2.7311
1100,1654.76,65.0,-2.4298
1100,1654.76,70.0,-2.1666
1100,1654.76,75.0,-1.9571
1100,1654.76,80.0,-1.8069
1100,1654.76,85.0,-1.7172
1100,1654.76,90.0,-1.6874
1100,1676.13,-90.0,-1.5220
1100,1676.13,-85.0,-1.5503
1100,1676.13,-80.0,-1.6357
1100,1676.13,-75.0,-1.7789
1100,1676.13,-70.0,-1.9797
1100,1676.13,-65.0,-2.2334
1100,1676.13,-60.0,-2.5266
1100,1676.13,-55.0,-2.8300
1100,1676.13,-50.0,-3.0936
1100,1676.13,-45.0,-3.2467
